@@@Starting_Logging: /sdcard/study/logMoMa_20180313_100418_Keyboard_1_raw.csv
30983,
31004,
31020,
31043,
31063,
31083,
31101,
31119,
31138,
31156,
31174,
31192,
31211,
31228,
31247,
31264,
31284,
31302,
31320,
31338,
31358,
31380,
31400,
31417,
31435,
31453,
31471,
31489,
31508,
31526,
31544,
31563,
31580,
31600,
31618,
31636,
31655,
31673,
31693,
31712,
31730,
31748,
31766,
31784,
31804,
31822,
31840,
31859,
31876,
31895,
31914,
31931,
31950,
31967,
31985,
32003,
32021,
32042,
32064,
32082,
32100,
32119,
32137,
32155,
32172,
32191,
32208,
32226,
32245,
32263,
32282,
32300,
32318,
32335,
32353,
32372,
32390,
32407,
32425,
32443,
32460,
32478,
32497,
32515,
32533,
32550,
32567,
32586,
32604,
32623,
32640,
32663,
32681,
32699,
32716,
32735,
32753,
32771,
32789,
32807,
32829,
32847,
32866,
32883,
32900,
32918,
32935,
32953,
32972,
32991,
33009,
33026,
33043,
33061,
33080,
33098,
33115,
33133,
33150,
33168,
33186,
33204,
33223,
33240,
33258,
33276,
33293,
33310,
33327,
33346,
33364,
33382,
33400,
33418,
33439,
33458,
33477,
33495,
33513,
33531,
33549,
33567,
33585,
33602,
33620,
33639,
33656,
33675,
33692,
33710,
33728,
33746,
33764,
33783,
33801,
33821,
33839,
33856,
33874,
33892,
33911,
33930,
33948,
33966,
33983,
34001,
34019,
34036,
34054,
34072,
34090,
34109,
34127,
34144,
34162,
34181,
34200,
34218,
34235,
34254,
34271,
34289,
34307,
34328,
34347,
34365,
34384,
34406,
34425,
34443,
34460,
34479,
34496,
34515,
34532,
34550,
34568,
34586,
34604,
34623,
34641,
34659,
34676,
34694,
34712,
34730,
34749,
34766,
34784,
34801,
34819,
34838,
34856,
34874,
34892,
34910,
34928,
34947,
34965,
34982,
35000,
35018,
35036,
35055,
35073,
35090,
35108,
35127,
35144,
35163,
35181,
35199,
35218,
35236,
35253,
35271,
35289,
35307,
35325,
35342,
35359,
35378,
35395,
35413,
35431,
35449,
35467,
35485,
35503,
35520,
35537,
35555,
35573,
35591,
35609,
35627,
35644,
35662,
35682,
35702,
35723,
35746,
35765,
35782,
35800,
35818,
35836,
35853,
35871,
35889,
35907,
35927,
35949,
35969,
35990,
36010,
36031,
36049,
36067,
36084,
36102,
36120,
36137,
36154,
36172,
36190,
36208,
36226,
36243,
36261,
36278,
36295,
36313,
36332,
36350,
36368,
36386,
36404,
36422,
36440,
36458,
36476,
36493,
36510,
36528,
36545,
36564,
36585,
36602,
36619,
36641,
36659,
36676,
36695,
36712,
36731,
36749,
36768,
36785,
36803,
36820,
36839,
36856,
36874,
36893,
36910,
36928,
36945,
36963,
36982,
37000,
37018,
37036,
37053,
37071,
37088,
37106,
37124,
37143,
37160,
37177,
37195,
37212,
37231,
37249,
37267,
37285,
37302,
37320,
37337,
37356,
37374,
37392,
37410,
37428,
37446,
37465,
37483,
37500,
37518,
37536,
37553,
37571,
37588,
37606,
37623,
37641,
37659,
37676,
37693,
37711,
37729,
37746,
37763,
37788,
37805,
37826,
37843,
37861,
37879,
37896,
37913,
37932,
37950,
37968,
37988,
38006,
38023,
38042,
38059,
38077,
38095,
38113,
38131,
38149,
38169,
38186,
38204,
38221,
38240,
38258,
38276,
38294,
38311,
38329,
38347,
38365,
38383,
38402,
38422,
38443,
38463,
38483,
38500,
38520,
38537,
38555,
38574,
38591,
38609,
38627,
38644,
38661,
38679,
38699,
38719,
38739,
38757,
38775,
38794,
38812,
38829,
38847,
38864,
38882,
38899,
38917,
38935,
38952,
38970,
38987,
39004,
39022,
39040,
39057,
39076,
39093,
39111,
39129,
39147,
39165,
39183,
39201,
39219,
39238,
39256,
39273,
39291,
39309,
39327,
39344,
39362,
39379,
39397,
39415,
39433,
39452,
39469,
39487,
39504,
39521,
39539,
39556,
39574,
39592,
39610,
39628,
39645,
39663,
39680,
39698,
39717,
39734,
39753,
39771,
39789,
39807,
39826,
39844,
39862,
39879,
39897,
39914,
39933,
39951,
39969,
39987,
40004,
40022,
40039,
40057,
40075,
40093,
40111,
40128,
40147,
40165,
40183,
40201,
40219,
40241,
40259,
40277,
40295,
40313,
40330,
40348,
40366,
40384,
40402,
40419,
40436,
40455,
40476,
40494,
40512,
40529,
40547,
40566,
40584,
40602,
40620,
40637,
40655,
40672,
40691,
40708,
40726,
40744,
40762,
40779,
40798,
40816,
40833,
40852,
40869,
40887,
40905,
40923,
40941,
40959,
40977,
40995,
41013,
41031,
41049,
41067,
41084,
41102,
41119,
41137,
41154,
41171,
41189,
41207,
41225,
41242,
41260,
41277,
41297,
41319,
41339,
41360,
41379,
41400,
41421,
41441,
41459,
41477,
41494,
41511,
41529,
41546,
41563,
41581,
41598,
41616,
41634,
41651,
41669,
41686,
41704,
41723,
41740,
41758,
41777,
41798,
41815,
41832,
41851,
41869,
41887,
41908,
41927,
41946,
41965,
41983,
41999,
42017,
42035,
42053,
42071,
42089,
42106,
42124,
42143,
42161,
42179,
42196,
42214,
42231,
42250,
42267,
42285,

 ###START,0,0,7
42302,
42319,
42337,
42356,
42376,
42396,
42417,
42436,
42453,
42471,
42487,
42503,
42520,
42537,
42556,
42576,
42592,
42609,
42627,
42644,
42660,
42679,
42696,
42713,
42730,
42747,
42763,
42780,
42799,
42819,CURSOR XY ,199.37668,201.81004
42840,CURSOR XY ,199.28201,201.73784
42858,CURSOR XY ,199.12846,201.44438
42876,CURSOR XY ,199.15706,201.58257
42895,CURSOR XY ,199.36731,201.27791
42913,CURSOR XY ,199.40604,200.70036
42931,CURSOR XY ,199.50644,200.19972
42950,CURSOR XY ,199.63467,199.99272
42968,CURSOR XY ,199.58212,199.92848
42987,CURSOR XY ,199.68413,199.84915
43005,CURSOR XY ,199.6837,199.9298
43024,CURSOR XY ,199.7637,200.10272
43043,CURSOR XY ,199.82077,200.34581
43061,CURSOR XY ,199.81226,200.38129
43080,CURSOR XY ,199.6548,200.42365
43098,CURSOR XY ,199.57773,200.4443
43116,CURSOR XY ,199.31789,200.25279
43135,CURSOR XY ,199.14403,199.92952
43153,CURSOR XY ,199.13852,199.8309
43172,CURSOR XY ,199.22371,199.76016
43190,CURSOR XY ,199.26271,199.66351
43208,CURSOR XY ,199.37282,199.45186
43227,CURSOR XY ,199.41313,199.01752
43247,CURSOR XY ,199.34747,198.44904
43264,CURSOR XY ,199.38055,198.26425
43282,CURSOR XY ,199.51776,198.56029
43302,CURSOR XY ,199.72205,198.66231
43320,CURSOR XY ,199.64114,198.38101
43341,CURSOR XY ,199.64647,198.54973
43376,CURSOR XY ,199.76035,199.31004
43397,CURSOR XY ,199.78003,200.0622
43420,CURSOR XY ,200.0334,200.01213
43442,CURSOR XY ,200.40349,200.33112
43463,CURSOR XY ,200.98044,201.02318
43485,CURSOR XY ,201.64062,202.38065
43504,CURSOR XY ,202.17783,204.03745
43522,CURSOR XY ,202.58142,205.60165
43541,CURSOR XY ,203.16127,206.89912
43560,CURSOR XY ,203.78702,207.05493
43578,CURSOR XY ,204.5469,206.96054
43597,CURSOR XY ,205.3609,207.0136
43615,CURSOR XY ,206.27919,207.71103
43637,CURSOR XY ,207.35063,208.67212
43655,CURSOR XY ,208.1363,209.21579
43673,CURSOR XY ,208.98375,209.9751
43692,CURSOR XY ,210.23955,211.18292
43711,CURSOR XY ,211.79597,212.60425
43729,CURSOR XY ,213.36604,213.14796
43747,CURSOR XY ,214.95135,213.2214
43765,CURSOR XY ,216.1428,213.66731
43783,CURSOR XY ,217.27693,214.77135
43803,CURSOR XY ,218.19144,216.05276
43826,CURSOR XY ,218.91391,216.41228
43845,CURSOR XY ,219.37692,216.64664
43862,CURSOR XY ,219.78738,217.5735
43880,CURSOR XY ,220.15901,219.09766
43899,CURSOR XY ,220.64275,220.62415
43918,CURSOR XY ,221.357,221.801
