@@@Starting_Logging: /sdcard/study/logMoMa_20180314_095527_MoMa_5_data.csv

 ###START,0,0,2
78807,*Target 0,88.872574,63.542404,*Target 1,208.585,64.436295,*Target 2,298.54242,76.12743,*Target 3,64.43629,191.415,*Target 4,308.91498,218.0637,*Target 5,76.12743,336.45758,*Target 6,218.0637,326.08502,*Target 7,336.45758,323.87256,*CURSOR XY ,197.34718,197.55847,*HEAD,0.2822626,-0.2638092,
78825,*Target 0,87.790924,63.21254,*Target 1,209.59222,64.95038,*Target 2,298.21255,77.20907,*Target 3,64.95038,190.40778,*Target 4,307.90778,217.54962,*Target 5,77.209076,336.78748,*Target 6,217.54962,327.09222,*Target 7,336.78745,322.79092,*CURSOR XY ,197.15419,197.56956,*HEAD,0.30311468,-0.26261902,
78845,*Target 0,86.56942,62.91838,*Target 1,210.67525,65.58731,*Target 2,297.9184,78.43058,*Target 3,65.58731,189.32475,*Target 4,306.82477,216.91269,*Target 5,78.43059,337.08163,*Target 6,216.91269,328.17523,*Target 7,337.08163,321.5694,*CURSOR XY ,196.9607,197.6881,*HEAD,0.3242184,-0.2498169,
78865,*Target 0,85.33184,62.7015,*Target 1,211.71614,66.290985,*Target 2,297.7015,79.66816,*Target 3,66.290985,188.28386,*Target 4,305.78387,216.20901,*Target 5,79.66816,337.2985,*Target 6,216.20901,329.21616,*Target 7,337.2985,320.33185,*CURSOR XY ,196.79077,197.38998,*HEAD,0.3420206,-0.2820282,
78885,*Target 0,84.08309,62.56275,*Target 1,212.71078,67.05863,*Target 2,297.56274,80.91691,*Target 3,67.05864,187.2892,*Target 4,304.7892,215.44136,*Target 5,80.9169,337.43726,*Target 6,215.44136,330.2108,*Target 7,337.43726,319.0831,*CURSOR XY ,196.61586,196.83537,*HEAD,0.35995233,-0.34191895,
78903,*Target 0,82.953735,62.50515,*Target 1,213.5632,67.80171,*Target 2,297.50516,82.04625,*Target 3,67.80171,186.4368,*Target 4,303.9368,214.69829,*Target 5,82.04626,337.49484,*Target 6,214.69829,331.0632,*Target 7,337.49484,317.95374,*CURSOR XY ,196.42903,196.54434,*HEAD,0.37971857,-0.3733673,
78921,*Target 0,81.82293,62.511467,*Target 1,214.37225,68.59178,*Target 2,297.51147,83.177055,*Target 3,68.59178,185.62775,*Target 4,303.12775,213.90822,*Target 5,83.17706,337.48853,*Target 6,213.90823,331.87225,*Target 7,337.48853,316.82294,*CURSOR XY ,196.05743,196.08192,*HEAD,0.41904587,-0.42333984,
78940,*Target 0,80.63173,62.587452,*Target 1,215.17635,69.47392,*Target 2,297.58746,84.36826,*Target 3,69.47392,184.82365,*Target 4,302.32367,213.02608,*Target 5,84.36827,337.41254,*Target 6,213.02608,332.67633,*Target 7,337.41254,315.6317,*CURSOR XY ,195.67842,195.23518,*HEAD,0.4585706,-0.5148163,
78959,*Target 0,79.447174,62.734367,*Target 1,215.92639,70.402466,*Target 2,297.73438,85.552826,*Target 3,70.402466,184.07362,*Target 4,301.5736,212.09753,*Target 5,85.552826,337.26562,*Target 6,212.09753,333.4264,*Target 7,337.26562,314.44717,*CURSOR XY ,195.03662,194.09337,*HEAD,0.52600956,-0.6381836,
78977,*Target 0,78.33493,62.938503,*Target 1,216.58466,71.32194,*Target 2,297.9385,86.66507,*Target 3,71.32194,183.41534,*Target 4,300.91534,211.17807,*Target 5,86.66507,337.0615,*Target 6,211.17807,334.08466,*Target 7,337.0615,313.33493,*CURSOR XY ,194.27376,192.05383,*HEAD,0.6051124,-0.85849,
78995,*Target 0,77.23599,63.205177,*Target 1,217.18991,72.277145,*Target 2,298.20517,87.76399,*Target 3,72.27715,182.81007,*Target 4,300.3101,210.22285,*Target 5,87.764,336.79483,*Target 6,210.22285,334.6899,*Target 7,336.79483,312.236,*CURSOR XY ,193.55457,189.58412,*HEAD,0.6785395,-1.1253052,
79014,*Target 0,76.09434,63.553562,*Target 1,217.76915,73.320816,*Target 2,298.55356,88.905655,*Target 3,73.320816,182.23085,*Target 4,299.73087,209.17918,*Target 5,88.905655,336.44644,*Target 6,209.17918,335.26913,*Target 7,336.44644,311.09433,*CURSOR XY ,192.94495,186.7442,*HEAD,0.7400368,-1.4319305,
79033,*Target 0,74.9755,63.969433,*Target 1,218.28508,74.39718,*Target 2,298.96942,90.0245,*Target 3,74.39718,181.71492,*Target 4,299.2149,208.10281,*Target 5,90.0245,336.03058,*Target 6,208.10281,335.7851,*Target 7,336.03058,309.9755,*CURSOR XY ,192.11502,181.36609,*HEAD,0.82091135,-2.0125275,
79055,*Target 0,73.713745,64.53332,*Target 1,218.80101,75.67929,*Target 2,299.53333,91.28625,*Target 3,75.6793,181.19899,*Target 4,298.699,206.82071,*Target 5,91.28625,335.46667,*Target 6,206.82071,336.301,*Target 7,335.46667,308.71375,*CURSOR XY ,190.95163,174.91153,*HEAD,0.93591464,-2.7086792,
79073,*Target 0,72.71234,65.058624,*Target 1,219.15645,76.7528,*Target 2,300.05862,92.28765,*Target 3,76.75281,180.84355,*Target 4,298.34354,205.74721,*Target 5,92.28766,334.94138,*Target 6,205.74721,336.65646,*Target 7,334.94138,307.71234,*CURSOR XY ,189.99292,171.73094,*HEAD,1.0347806,-3.0515442,
79093,*Target 0,71.6365,65.70761,*Target 1,219.47952,77.96698,*Target 2,300.7076,93.363495,*Target 3,77.966995,180.52048,*Target 4,298.02048,204.53302,*Target 5,93.363495,334.2924,*Target 6,204.53302,336.97952,*Target 7,334.2924,306.6365,*CURSOR XY ,189.09612,169.98613,*HEAD,1.1298466,-3.2393951,
79113,*Target 0,70.60353,66.422874,*Target 1,219.72571,79.19905,*Target 2,301.42288,94.39647,*Target 3,79.199066,180.27429,*Target 4,297.7743,203.30095,*Target 5,94.39646,333.57715,*Target 6,203.30093,337.2257,*Target 7,333.57715,305.60355,*CURSOR XY ,188.35434,168.70047,*HEAD,1.208376,-3.378006,
79132,*Target 0,69.665634,67.16119,*Target 1,219.8875,80.38167,*Target 2,302.1612,95.334366,*Target 3,80.38168,180.1125,*Target 4,297.6125,202.11833,*Target 5,95.33436,332.8388,*Target 6,202.11832,337.3875,*Target 7,332.8388,304.66565,*CURSOR XY ,187.91708,168.26614,*HEAD,1.2545866,-3.4248047,
79151,*Target 0,68.77346,67.95414,*Target 1,219.97845,81.57182,*Target 2,302.95413,96.22654,*Target 3,81.57184,180.02155,*Target 4,297.52155,200.92816,*Target 5,96.22654,332.04587,*Target 6,200.92816,337.47845,*Target 7,332.04587,303.77347,*CURSOR XY ,187.77133,169.20474,*HEAD,1.271498,-3.3236084,
