@@@Starting_Logging: /Users/ian/Desktop/MoMa/MoMaPlusPlus/VRPlus_V1/data/logMoMa_20180319_174708_Dwell_1_raw.csv
4997,
5013,
5030,
5072,
5088,
5107,
5124,
5144,
5161,
5177,
5194,
5211,
5227,
5244,
5262,
5278,
5295,
5312,
5328,
5344,
5361,
5378,
5394,
5411,
5428,
5445,
5462,
5478,
5494,
5511,
5529,
5547,
5565,
5581,
5598,
5618,
5635,
5652,
5670,
5686,
5704,
5721,
5738,
5757,
5773,
5789,
5805,
5822,
5838,
5854,
5870,
5886,
5902,
5918,
5934,
5954,
5972,
5990,
6006,
6023,
6038,
6054,
6070,
6086,
6102,
6122,
6139,
6157,
6177,
6195,
6211,
6229,
6247,
6263,
6283,
6303,
6321,
6340,
6359,
6378,
6396,
6411,
6428,
6447,
6464,
6483,
6500,
6520,
6539,
6556,
6573,

 ###START,0,0,6
6591,
6609,
6632,
6646,
6662,
6681,
6699,
6721,
6738,
6757,
6775,
6795,
6812,
6829,
6846,
6862,
6878,
6895,
6912,
6932,
6945,
6962,
6978,
6996,
7012,
7028,
7045,
7063,
7079,
7096,CURSOR XY ,401.0,402.0
7112,CURSOR XY ,401.0,402.0
7128,CURSOR XY ,401.0,402.0
7145,CURSOR XY ,401.0,402.0
7162,CURSOR XY ,401.0,402.0
7178,CURSOR XY ,401.0,402.0
7195,CURSOR XY ,401.0,402.0
7212,CURSOR XY ,401.0,402.0
7230,CURSOR XY ,401.0,402.0
7245,CURSOR XY ,401.0,402.0
7262,CURSOR XY ,401.0,402.0
7278,CURSOR XY ,401.0,402.0
7295,CURSOR XY ,401.0,402.0
7312,CURSOR XY ,401.0,402.0
7329,CURSOR XY ,401.0,402.0
7347,CURSOR XY ,401.0,402.0
7367,CURSOR XY ,401.0,402.0
7385,CURSOR XY ,401.0,402.0
7404,CURSOR XY ,401.0,402.0
7423,CURSOR XY ,401.0,402.0
7440,CURSOR XY ,401.0,402.0
7455,CURSOR XY ,401.0,402.0
7471,CURSOR XY ,401.0,402.0
7488,CURSOR XY ,401.0,402.0
7508,CURSOR XY ,401.0,402.0
7525,CURSOR XY ,401.0,402.0
7543,CURSOR XY ,401.0,403.0
7562,CURSOR XY ,401.0,409.0
7581,CURSOR XY ,399.0,421.0
7599,CURSOR XY ,394.0,451.0
7616,CURSOR XY ,394.0,451.0
7632,CURSOR XY ,392.0,471.0
7650,CURSOR XY ,391.0,488.0
7668,CURSOR XY ,391.0,502.0
7687,CURSOR XY ,391.0,512.0
7706,CURSOR XY ,391.0,516.0
7722,CURSOR XY ,391.0,516.0
7742,CURSOR XY ,391.0,516.0
7762,CURSOR XY ,391.0,516.0
7779,CURSOR XY ,391.0,516.0
7795,CURSOR XY ,391.0,516.0
7812,CURSOR XY ,391.0,516.0
7829,CURSOR XY ,391.0,516.0
7845,CURSOR XY ,391.0,516.0
7861,CURSOR XY ,391.0,516.0
7879,CURSOR XY ,391.0,516.0
7895,CURSOR XY ,391.0,516.0
7912,CURSOR XY ,391.0,516.0
7929,CURSOR XY ,391.0,516.0
7945,CURSOR XY ,391.0,516.0
7962,CURSOR XY ,391.0,516.0
7979,CURSOR XY ,391.0,516.0
7996,CURSOR XY ,391.0,516.0
8013,CURSOR XY ,391.0,516.0
8031,CURSOR XY ,391.0,516.0
8050,CURSOR XY ,391.0,516.0
8068,CURSOR XY ,391.0,516.0
8085,CURSOR XY ,391.0,516.0
8104,CURSOR XY ,391.0,516.0
8124,CURSOR XY ,391.0,516.0
8141,CURSOR XY ,391.0,516.0
8161,CURSOR XY ,391.0,516.0
8180,CURSOR XY ,391.0,516.0
8196,CURSOR XY ,391.0,516.0
8212,CURSOR XY ,391.0,516.0
8228,CURSOR XY ,391.0,516.0
8245,CURSOR XY ,391.0,516.0
8262,CURSOR XY ,391.0,516.0
8280,CURSOR XY ,391.0,516.0
8296,CURSOR XY ,391.0,516.0
8313,CURSOR XY ,391.0,516.0
8329,CURSOR XY ,391.0,516.0
8346,CURSOR XY ,391.0,516.0
8362,CURSOR XY ,391.0,516.0
8379,CURSOR XY ,391.0,516.0
8396,CURSOR XY ,391.0,516.0
8413,CURSOR XY ,391.0,516.0
8430,CURSOR XY ,391.0,516.0
8447,CURSOR XY ,391.0,516.0
8462,CURSOR XY ,391.0,516.0
8479,CURSOR XY ,391.0,516.0
8497,CURSOR XY ,391.0,516.0
8516,CURSOR XY ,391.0,516.0
8536,CURSOR XY ,391.0,516.0
8552,CURSOR XY ,391.0,516.0
8571,CURSOR XY ,391.0,516.0
8588,CURSOR XY ,391.0,516.0
8606,CURSOR XY ,391.0,516.0
8623,CURSOR XY ,391.0,516.0
8642,CURSOR XY ,391.0,516.0
8661,CURSOR XY ,391.0,516.0
8679,CURSOR XY ,391.0,516.0
8697,CURSOR XY ,391.0,516.0
8713,CURSOR XY ,391.0,516.0
8730,CURSOR XY ,391.0,516.0
8747,CURSOR XY ,391.0,516.0
8763,CURSOR XY ,391.0,516.0
8779,CURSOR XY ,391.0,516.0
8796,CURSOR XY ,391.0,516.0
8813,CURSOR XY ,391.0,516.0
8830,CURSOR XY ,391.0,516.0
8847,CURSOR XY ,391.0,516.0
8863,CURSOR XY ,391.0,516.0
8879,CURSOR XY ,391.0,516.0
8896,CURSOR XY ,391.0,516.0
8913,CURSOR XY ,391.0,516.0
8930,CURSOR XY ,391.0,516.0
8947,CURSOR XY ,391.0,516.0
8965,CURSOR XY ,391.0,516.0
8985,CURSOR XY ,391.0,516.0
9005,CURSOR XY ,391.0,516.0
9021,CURSOR XY ,391.0,516.0
9041,CURSOR XY ,391.0,516.0
9061,CURSOR XY ,391.0,516.0
9080,CURSOR XY ,391.0,516.0
9096,CURSOR XY ,391.0,516.0
9113,CURSOR XY ,391.0,516.0
9129,CURSOR XY ,391.0,516.0
9146,CURSOR XY ,391.0,516.0
9163,CURSOR XY ,391.0,516.0
9179,CURSOR XY ,391.0,516.0
9196,CURSOR XY ,391.0,516.0
9214,CURSOR XY ,391.0,516.0
9230,CURSOR XY ,391.0,516.0
9246,CURSOR XY ,391.0,516.0
9265,CURSOR XY ,391.0,516.0
9285,CURSOR XY ,391.0,516.0
9304,CURSOR XY ,391.0,516.0
9323,CURSOR XY ,391.0,516.0
9343,CURSOR XY ,391.0,516.0
9361,CURSOR XY ,391.0,516.0
9380,CURSOR XY ,391.0,516.0
9395,CURSOR XY ,391.0,516.0
9413,CURSOR XY ,391.0,516.0
9430,CURSOR XY ,391.0,516.0
9447,CURSOR XY ,391.0,516.0
9464,CURSOR XY ,391.0,516.0
9480,CURSOR XY ,391.0,516.0
9497,CURSOR XY ,391.0,516.0
9514,CURSOR XY ,391.0,516.0
9530,CURSOR XY ,391.0,516.0
9547,CURSOR XY ,391.0,516.0
9565,CURSOR XY ,391.0,516.0
9581,CURSOR XY ,391.0,516.0
9597,CURSOR XY ,391.0,516.0
9614,CURSOR XY ,391.0,516.0
9630,CURSOR XY ,391.0,516.0
9645,CURSOR XY ,391.0,516.0
9663,CURSOR XY ,391.0,516.0
9681,CURSOR XY ,391.0,516.0
9696,CURSOR XY ,391.0,516.0
9713,CURSOR XY ,391.0,516.0
9729,CURSOR XY ,391.0,516.0
9747,CURSOR XY ,391.0,516.0
9765,CURSOR XY ,391.0,516.0
9781,CURSOR XY ,391.0,516.0
9801,CURSOR XY ,391.0,516.0
9820,CURSOR XY ,391.0,516.0
9836,CURSOR XY ,391.0,516.0
9853,CURSOR XY ,391.0,516.0
9872,CURSOR XY ,391.0,516.0
9888,CURSOR XY ,391.0,516.0
9908,CURSOR XY ,391.0,516.0
9926,CURSOR XY ,391.0,516.0
9943,CURSOR XY ,391.0,516.0
9958,CURSOR XY ,391.0,516.0
9974,CURSOR XY ,391.0,516.0
9990,CURSOR XY ,391.0,516.0
