@@@Starting_Logging: /sdcard/study/logMoMa_20180316_180244_Keyboard_17_data.csv

 ###START,0,0,4
118042,CURSOR XY ,184.0972,188.26216
118061,CURSOR XY ,182.86197,189.75174
118079,CURSOR XY ,182.18137,192.19585
118097,CURSOR XY ,181.86418,195.40182
118115,CURSOR XY ,181.49573,198.97238
118134,CURSOR XY ,181.16068,201.93176
118153,CURSOR XY ,181.05573,201.40019
118171,CURSOR XY ,181.15851,199.55449
118189,CURSOR XY ,181.58322,198.27364
118207,CURSOR XY ,181.72086,197.09296
118226,CURSOR XY ,181.61629,195.4082
118244,CURSOR XY ,181.56595,193.81415
118262,CURSOR XY ,181.5773,193.0266
118281,CURSOR XY ,181.89401,193.29906
118299,CURSOR XY ,182.30374,193.91354
118318,CURSOR XY ,182.9264,194.40671
118337,CURSOR XY ,183.79735,194.82141
118359,CURSOR XY ,184.8905,195.24127
118378,CURSOR XY ,185.67708,196.18954
118396,CURSOR XY ,186.74579,197.19171
118414,CURSOR XY ,187.93857,197.09634
118434,CURSOR XY ,189.23833,196.05464
118453,CURSOR XY ,190.3147,195.65845
118472,CURSOR XY ,191.41899,196.0912
118493,CURSOR XY ,193.45018,197.0341
118511,CURSOR XY ,195.79547,197.8283
118529,CURSOR XY ,198.33664,198.66917
118547,CURSOR XY ,200.13791,200.20865
118565,CURSOR XY ,201.5241,202.04897
118583,CURSOR XY ,202.54178,203.67574
118602,CURSOR XY ,203.48062,204.80766
118620,CURSOR XY ,204.26637,205.73448
118638,CURSOR XY ,205.01778,206.49672
118657,CURSOR XY ,205.6804,207.20325
118674,CURSOR XY ,206.07944,207.6234
118693,CURSOR XY ,206.60246,207.53926
118711,CURSOR XY ,207.9696,207.02873
118729,CURSOR XY ,211.12585,206.17075
118747,CURSOR XY ,214.51953,205.64693
118765,CURSOR XY ,219.23465,205.26126
118783,CURSOR XY ,226.10771,205.05054
118801,CURSOR XY ,235.67398,204.86176
118820,CURSOR XY ,247.01787,205.37735
118838,CURSOR XY ,258.08075,206.60182
118856,CURSOR XY ,269.1243,207.32874
118873,CURSOR XY ,280.17856,206.53282
118892,CURSOR XY ,290.2268,205.66104
118910,CURSOR XY ,298.48938,205.4553
118929,CURSOR XY ,305.24597,206.05727
118947,CURSOR XY ,310.23102,205.99312
118969,CURSOR XY ,315.33963,205.16695
118989,CURSOR XY ,316.82568,204.28067
119007,CURSOR XY ,318.13605,203.82788
119025,CURSOR XY ,318.1113,203.0203
119043,CURSOR XY ,316.95496,202.60007
119061,CURSOR XY ,315.6817,202.87381
119079,CURSOR XY ,314.25162,203.5191
119098,CURSOR XY ,312.7965,203.85374
119116,CURSOR XY ,311.9626,204.15128
119135,CURSOR XY ,310.94046,204.33116
119153,CURSOR XY ,309.9508,204.81297
119172,CURSOR XY ,309.15878,205.05948
119190,CURSOR XY ,308.46124,205.51624
119208,CURSOR XY ,308.28143,205.8868
119226,CURSOR XY ,308.03674,206.10573
119245,CURSOR XY ,307.78262,205.9379
119264,CURSOR XY ,307.54572,205.7356
119282,CURSOR XY ,307.64532,205.5601
119302,CURSOR XY ,307.98148,205.48386
119320,CURSOR XY ,308.19492,205.4532
119342,CURSOR XY ,308.50284,205.27583
119360,CURSOR XY ,308.87912,205.34464
###END,0,0,4,true,1351

###IN_COUNT_START,0,0,4,true,1351
0,0,0,0,1,0,0,0,
###IN_COUNT_END,0,0,4,true,1351

###IN_TIMES_START,0,0,4,true,1351
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,118910,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,0,4,true,1351

###OUT_COUNT_START,0,0,4,true,1351
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,0,4,true,1351

###OUT_TIMES_START,0,0,4,true,1351
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,0,4,true,1351

 ###START,0,1,5
121402,CURSOR XY ,199.53625,201.82983
121422,CURSOR XY ,199.78261,202.12053
121445,CURSOR XY ,199.95369,202.31815
121465,CURSOR XY ,200.04236,202.4647
121483,CURSOR XY ,200.09886,202.55827
121501,CURSOR XY ,200.04253,202.67426
121519,CURSOR XY ,199.93762,202.744
121539,CURSOR XY ,199.92587,202.76288
121558,CURSOR XY ,200.04718,202.753
121575,CURSOR XY ,200.02943,202.55368
121593,CURSOR XY ,200.00784,202.46027
121611,CURSOR XY ,199.99144,202.36595
121630,CURSOR XY ,199.81548,202.57787
121649,CURSOR XY ,199.61887,202.95386
121668,CURSOR XY ,199.15541,203.96982
121686,CURSOR XY ,198.53699,205.3301
121704,CURSOR XY ,197.6481,206.89644
121723,CURSOR XY ,196.49736,208.9478
121741,CURSOR XY ,194.44328,211.95314
121759,CURSOR XY ,192.11319,215.15154
121777,CURSOR XY ,189.04716,219.17363
121796,CURSOR XY ,185.55502,223.15506
121814,CURSOR XY ,181.84286,227.57881
121832,CURSOR XY ,177.66888,233.14575
121850,CURSOR XY ,172.77571,239.61432
121869,CURSOR XY ,167.79308,245.51128
121888,CURSOR XY ,163.12614,250.87854
121906,CURSOR XY ,158.36264,256.53372
121924,CURSOR XY ,153.54199,261.65118
121942,CURSOR XY ,148.7469,265.5316
121960,CURSOR XY ,143.96292,267.99152
121979,CURSOR XY ,139.2479,269.90555
121997,CURSOR XY ,134.77953,271.74023
122020,CURSOR XY ,129.14969,274.1543
122041,CURSOR XY ,124.09743,276.79428
122059,CURSOR XY ,119.46991,279.41553
122078,CURSOR XY ,114.26679,281.1948
122097,CURSOR XY ,108.91858,283.02295
122116,CURSOR XY ,103.64553,285.18
122134,CURSOR XY ,98.82713,287.75284
122153,CURSOR XY ,94.13068,289.7095
122175,CURSOR XY ,89.38001,292.0453
122197,CURSOR XY ,84.93927,295.56836
122217,CURSOR XY ,81.2395,299.5241
122238,CURSOR XY ,77.87646,302.73843
122257,CURSOR XY ,75.85685,305.05032
122275,CURSOR XY ,74.38693,308.23492
122293,CURSOR XY ,73.42707,311.86765
122311,CURSOR XY ,73.14493,314.44928
122331,CURSOR XY ,73.47772,314.93338
122349,CURSOR XY ,73.751366,315.26706
122367,CURSOR XY ,74.58015,315.9156
122389,CURSOR XY ,75.657036,316.6847
122407,CURSOR XY ,76.50602,317.13055
122425,CURSOR XY ,77.26339,317.93353
122443,CURSOR XY ,78.02703,318.57983
122463,CURSOR XY ,79.02616,318.86832
122483,CURSOR XY ,80.13682,319.20673
122502,CURSOR XY ,81.268776,319.63318
122521,CURSOR XY ,82.25431,319.1812
122539,CURSOR XY ,83.24755,318.31873
122558,CURSOR XY ,84.39949,317.49408
122577,CURSOR XY ,85.55319,317.11932
122595,CURSOR XY ,86.617966,317.06152
122613,CURSOR XY ,87.58197,317.19724
122631,CURSOR XY ,88.6708,317.51874
122650,CURSOR XY ,89.66345,317.7317
###END,0,1,5,true,1270

###IN_COUNT_START,0,1,5,true,1270
0,0,0,0,0,1,0,0,
###IN_COUNT_END,0,1,5,true,1270

###IN_TIMES_START,0,1,5,true,1270
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,122217,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,1,5,true,1270

###OUT_COUNT_START,0,1,5,true,1270
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,1,5,true,1270

###OUT_TIMES_START,0,1,5,true,1270
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,1,5,true,1270

 ###START,0,2,1
124877,CURSOR XY ,187.49295,213.37268
124895,CURSOR XY ,186.87872,213.34546
124915,CURSOR XY ,186.06348,213.29999
124935,CURSOR XY ,185.37955,213.51112
124956,CURSOR XY ,184.9808,213.82774
124974,CURSOR XY ,184.97675,214.03853
124992,CURSOR XY ,185.16537,214.18121
125010,CURSOR XY ,185.29666,214.04008
125028,CURSOR XY ,185.4957,213.88266
125046,CURSOR XY ,185.52197,214.02821
125064,CURSOR XY ,185.54303,214.38634
125082,CURSOR XY ,185.39413,215.01741
125100,CURSOR XY ,185.18849,215.34888
125119,CURSOR XY ,185.10118,214.58766
125138,CURSOR XY ,185.00705,212.74214
125157,CURSOR XY ,184.73866,210.4101
125176,CURSOR XY ,184.39087,206.3359
125194,CURSOR XY ,184.02534,201.21716
125212,CURSOR XY ,184.16129,196.85373
125231,CURSOR XY ,184.66956,190.90964
125250,CURSOR XY ,185.35323,181.12592
125268,CURSOR XY ,186.31195,173.52278
125287,CURSOR XY ,187.49586,169.61877
125306,CURSOR XY ,188.73917,165.99486
125325,CURSOR XY ,189.69131,160.0547
125342,CURSOR XY ,190.03096,152.78802
125360,CURSOR XY ,190.07127,145.76877
125379,CURSOR XY ,190.13179,139.30309
125397,CURSOR XY ,190.33875,132.57977
125415,CURSOR XY ,190.56296,127.22244
125434,CURSOR XY ,191.12857,122.59369
125457,CURSOR XY ,191.64532,115.5689
125476,CURSOR XY ,191.81479,109.00583
125495,CURSOR XY ,192.03206,103.6679
125514,CURSOR XY ,192.02324,98.10073
125532,CURSOR XY ,192.07628,93.57843
125550,CURSOR XY ,192.46896,90.18177
125568,CURSOR XY ,193.19518,87.35816
125585,CURSOR XY ,193.78218,84.35715
125603,CURSOR XY ,194.06512,81.32694
125622,CURSOR XY ,194.18529,79.28604
125640,CURSOR XY ,194.46622,78.04766
125658,CURSOR XY ,194.9606,77.85134
125677,CURSOR XY ,195.2237,76.91847
125695,CURSOR XY ,195.39725,76.33228
125713,CURSOR XY ,195.80893,76.40851
125731,CURSOR XY ,195.97893,76.825935
125749,CURSOR XY ,196.09619,77.25457
125767,CURSOR XY ,196.27249,77.85504
125785,CURSOR XY ,196.38573,78.80295
125803,CURSOR XY ,196.51883,79.40881
125821,CURSOR XY ,196.60687,79.24857
125840,CURSOR XY ,196.71318,79.44028
125857,CURSOR XY ,196.73404,80.01977
125876,CURSOR XY ,196.83574,80.48896
125893,CURSOR XY ,196.80353,80.689926
125912,CURSOR XY ,196.72182,80.74066
125930,CURSOR XY ,196.64456,81.22926
###END,0,2,1,true,1082

###IN_COUNT_START,0,2,1,true,1082
0,1,0,0,0,0,0,0,
###IN_COUNT_END,0,2,1,true,1082

###IN_TIMES_START,0,2,1,true,1082
0,0,0,0,0,0,0,0,0,0,
0,125514,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,2,1,true,1082

###OUT_COUNT_START,0,2,1,true,1082
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,2,1,true,1082

###OUT_TIMES_START,0,2,1,true,1082
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,2,1,true,1082

 ###START,0,3,7
128485,CURSOR XY ,195.73225,194.9301
128503,CURSOR XY ,195.60748,195.0324
128521,CURSOR XY ,195.34802,195.26875
128539,CURSOR XY ,195.2345,195.26279
128559,CURSOR XY ,195.17566,195.05777
128578,CURSOR XY ,195.07666,194.54182
128597,CURSOR XY ,195.0513,194.27332
128616,CURSOR XY ,195.19345,194.22397
128635,CURSOR XY ,195.3634,194.38928
128659,CURSOR XY ,195.26099,194.92845
128677,CURSOR XY ,195.06845,194.97757
128695,CURSOR XY ,194.99837,194.94464
128714,CURSOR XY ,194.83304,195.04623
128733,CURSOR XY ,194.8337,195.70218
128751,CURSOR XY ,194.7765,197.11552
128769,CURSOR XY ,194.80356,198.76944
128787,CURSOR XY ,195.00153,200.6893
128806,CURSOR XY ,195.48055,203.51363
128825,CURSOR XY ,196.22195,208.08656
128844,CURSOR XY ,197.35535,214.02174
128861,CURSOR XY ,199.2631,220.19144
128879,CURSOR XY ,202.1472,226.18237
128898,CURSOR XY ,206.03902,232.38855
128916,CURSOR XY ,210.63037,238.67378
128935,CURSOR XY ,216.06999,241.93022
128952,CURSOR XY ,221.20686,244.47574
128970,CURSOR XY ,226.67673,247.7074
128988,CURSOR XY ,232.4214,252.59503
129006,CURSOR XY ,238.02136,257.62265
129026,CURSOR XY ,244.14903,262.33093
129043,CURSOR XY ,250.25706,267.06543
129062,CURSOR XY ,256.90472,273.25363
129080,CURSOR XY ,263.6679,279.82825
129098,CURSOR XY ,271.0921,286.95157
129117,CURSOR XY ,279.3167,294.39407
129136,CURSOR XY ,287.06635,301.0564
129154,CURSOR XY ,294.08917,307.603
129172,CURSOR XY ,300.68646,313.35626
129190,CURSOR XY ,306.94717,316.43707
129209,CURSOR XY ,312.7454,316.6734
129227,CURSOR XY ,317.88278,315.87497
129245,CURSOR XY ,322.21658,316.5552
129263,CURSOR XY ,326.10352,318.27716
129281,CURSOR XY ,329.22214,319.01526
129300,CURSOR XY ,331.56,318.32022
129319,CURSOR XY ,333.55573,318.40222
129337,CURSOR XY ,334.99512,319.51968
129357,CURSOR XY ,335.3808,320.8913
129377,CURSOR XY ,335.45706,321.01614
129399,CURSOR XY ,334.86206,320.9393
129420,CURSOR XY ,333.97443,321.4881
129442,CURSOR XY ,332.54407,322.38046
129463,CURSOR XY ,331.9607,322.9348
129482,CURSOR XY ,331.79498,323.8702
129500,CURSOR XY ,331.53925,324.92657
129520,CURSOR XY ,330.81232,325.7561
129542,CURSOR XY ,329.6964,325.18024
129564,CURSOR XY ,328.58954,324.7321
129582,CURSOR XY ,327.57117,325.1104
129601,CURSOR XY ,325.91074,324.64777
129619,CURSOR XY ,324.08188,323.80923
129637,CURSOR XY ,322.39716,323.3556
129655,CURSOR XY ,320.90167,323.2578
129673,CURSOR XY ,319.21677,322.51425
129692,CURSOR XY ,317.60458,321.13144
129709,CURSOR XY ,316.02863,320.27835
129727,CURSOR XY ,314.5903,319.87317
129745,CURSOR XY ,313.58685,319.7323
129763,CURSOR XY ,312.71283,319.54944
129782,CURSOR XY ,311.99683,318.97546
129801,CURSOR XY ,311.39462,317.9801
129819,CURSOR XY ,311.01562,317.05432
129838,CURSOR XY ,311.10034,316.8895
129857,CURSOR XY ,311.82416,317.3273
129876,CURSOR XY ,312.84192,318.30127
129896,CURSOR XY ,313.79407,319.3442
###END,0,3,7,true,1434

###IN_COUNT_START,0,3,7,true,1434
0,0,0,0,0,0,0,1,
###IN_COUNT_END,0,3,7,true,1434

###IN_TIMES_START,0,3,7,true,1434
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,129172,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,3,7,true,1434

###OUT_COUNT_START,0,3,7,true,1434
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,3,7,true,1434

###OUT_TIMES_START,0,3,7,true,1434
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,3,7,true,1434

 ###START,0,4,6
131912,CURSOR XY ,202.0789,208.39891
131930,CURSOR XY ,202.19444,208.0486
131948,CURSOR XY ,202.26247,207.78612
131966,CURSOR XY ,202.23106,207.9304
131984,CURSOR XY ,202.3254,208.31934
132004,CURSOR XY ,202.2771,208.2807
132031,CURSOR XY ,202.14304,207.73978
132050,CURSOR XY ,202.07338,207.51335
132069,CURSOR XY ,201.87062,207.39551
132088,CURSOR XY ,201.67479,207.5519
132107,CURSOR XY ,201.3849,207.60225
132125,CURSOR XY ,201.31511,207.59949
132147,CURSOR XY ,201.34433,207.81604
132165,CURSOR XY ,201.1908,208.61885
132184,CURSOR XY ,201.11179,210.0264
132202,CURSOR XY ,200.94598,211.78041
132222,CURSOR XY ,200.80724,213.73386
132240,CURSOR XY ,200.5993,216.44293
132260,CURSOR XY ,200.16768,221.29018
132278,CURSOR XY ,199.61702,228.09274
132297,CURSOR XY ,198.93758,237.42883
132314,CURSOR XY ,198.4532,247.18939
132334,CURSOR XY ,197.94609,256.5361
132352,CURSOR XY ,197.61674,265.01694
132371,CURSOR XY ,197.7788,272.6765
132389,CURSOR XY ,198.30637,277.69016
132407,CURSOR XY ,198.58049,280.08713
132426,CURSOR XY ,198.57225,282.24225
132444,CURSOR XY ,198.34477,285.47202
132466,CURSOR XY ,197.95496,289.6141
132485,CURSOR XY ,197.6041,293.92438
132503,CURSOR XY ,197.20798,297.50464
132523,CURSOR XY ,196.90999,300.0092
132542,CURSOR XY ,196.59796,302.68896
132561,CURSOR XY ,196.1698,305.92023
132579,CURSOR XY ,195.70222,309.56046
132597,CURSOR XY ,195.26608,311.3703
132615,CURSOR XY ,195.07462,311.28027
132633,CURSOR XY ,195.29178,310.14667
132652,CURSOR XY ,195.64073,309.99353
132670,CURSOR XY ,196.19913,311.29535
132687,CURSOR XY ,196.74915,311.68738
132705,CURSOR XY ,197.50002,311.27124
132724,CURSOR XY ,198.24828,310.83536
132742,CURSOR XY ,198.87346,310.9356
132761,CURSOR XY ,199.36337,310.93588
132779,CURSOR XY ,199.50082,310.62027
132797,CURSOR XY ,199.62257,310.63904
132815,CURSOR XY ,199.63449,310.84436
132834,CURSOR XY ,199.52724,310.59723
132853,CURSOR XY ,199.2068,310.2926
132871,CURSOR XY ,198.87157,310.57623
132890,CURSOR XY ,198.62706,310.87012
132908,CURSOR XY ,198.45506,310.85425
###END,0,4,6,true,1018

###IN_COUNT_START,0,4,6,true,1018
0,0,0,0,0,0,1,0,
###IN_COUNT_END,0,4,6,true,1018

###IN_TIMES_START,0,4,6,true,1018
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,132523,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,4,6,true,1018

###OUT_COUNT_START,0,4,6,true,1018
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,4,6,true,1018

###OUT_TIMES_START,0,4,6,true,1018
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,4,6,true,1018

 ###START,0,5,0
135065,CURSOR XY ,198.53828,206.6478
