@@@Starting_Logging: /Users/ian/Desktop/MoMa/MoMaPlusPlus/VRPlus_V1/data/logMoMa_20180320_153341_MoMa_1_data.csv

 ###START,0,0,0
5723,*Target 0,64.53331,91.28624,*Target 1,326.28625,100.46669,*Target 2,100.46669,308.71378,*Target 3,308.71375,299.53333,*Target 0,64.53331,91.28624,*Target 1,326.28625,100.46669,*Target 2,100.46669,308.71378,*Target 3,308.71375,299.53333,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5739,*Target 0,64.99746,92.17787,*Target 1,327.17786,100.00254,*Target 2,100.00253,307.8221,*Target 3,307.82214,299.99747,*Target 0,64.99746,92.17787,*Target 1,327.17786,100.00254,*Target 2,100.00253,307.8221,*Target 3,307.82214,299.99747,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5756,*Target 0,65.53904,93.09839,*Target 1,328.0984,99.46096,*Target 2,99.46096,306.9016,*Target 3,306.9016,300.53903,*Target 0,65.53904,93.09839,*Target 1,328.0984,99.46096,*Target 2,99.46096,306.9016,*Target 3,306.9016,300.53903,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5773,*Target 0,66.12898,93.98868,*Target 1,328.98868,98.87102,*Target 2,98.871025,306.01132,*Target 3,306.01132,301.129,*Target 0,66.12898,93.98868,*Target 1,328.98868,98.87102,*Target 2,98.871025,306.01132,*Target 3,306.01132,301.129,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5791,*Target 0,66.804474,94.89558,*Target 1,329.89557,98.19554,*Target 2,98.19554,305.10443,*Target 3,305.10443,301.80447,*Target 0,66.804474,94.89558,*Target 1,329.89557,98.19554,*Target 2,98.19554,305.10443,*Target 3,305.10443,301.80447,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5809,*Target 0,67.530136,95.76285,*Target 1,330.76285,97.46987,*Target 2,97.46988,304.23715,*Target 3,304.23715,302.53012,*Target 0,67.530136,95.76285,*Target 1,330.76285,97.46987,*Target 2,97.46988,304.23715,*Target 3,304.23715,302.53012,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5825,*Target 0,68.21543,96.49825,*Target 1,331.49823,96.78458,*Target 2,96.78458,303.50177,*Target 3,303.50174,303.21542,*Target 0,68.21543,96.49825,*Target 1,331.49823,96.78458,*Target 2,96.78458,303.50177,*Target 3,303.50174,303.21542,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5841,*Target 0,68.93681,97.198296,*Target 1,332.19827,96.06321,*Target 2,96.0632,302.80173,*Target 3,302.8017,303.9368,*Target 0,68.93681,97.198296,*Target 1,332.19827,96.06321,*Target 2,96.0632,302.80173,*Target 3,302.8017,303.9368,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5857,*Target 0,69.692444,97.861206,*Target 1,332.8612,95.30757,*Target 2,95.30757,302.13882,*Target 3,302.1388,304.69244,*Target 0,69.692444,97.861206,*Target 1,332.8612,95.30757,*Target 2,95.30757,302.13882,*Target 3,302.1388,304.69244,*CURSOR XY ,192.0,197.0,*HEAD,NaN,0.0,
5873,*Target 0,70.48044,98.48531,*Target 1,333.4853,94.51958,*Target 2,94.51957,301.5147,*Target 3,301.5147,305.48044,*Target 0,70.48044,98.48531,*Target 1,333.4853,94.51958,*Target 2,94.51957,301.5147,*Target 3,301.5147,305.48044,*CURSOR XY ,192.0,199.0,*HEAD,NaN,0.0,
5890,*Target 0,71.35089,99.10414,*Target 1,334.10413,93.64912,*Target 2,93.64912,300.89587,*Target 3,300.89587,306.3509,*Target 0,71.35089,99.10414,*Target 1,334.10413,93.64912,*Target 2,93.64912,300.89587,*Target 3,300.89587,306.3509,*CURSOR XY ,192.0,199.0,*HEAD,NaN,0.0,
5906,*Target 0,72.199234,99.64334,*Target 1,334.64334,92.800766,*Target 2,92.80077,300.35666,*Target 3,300.35666,307.19925,*Target 0,72.199234,99.64334,*Target 1,334.64334,92.800766,*Target 2,92.80077,300.35666,*Target 3,300.35666,307.19925,*CURSOR XY ,192.0,205.0,*HEAD,NaN,0.0,
5923,*Target 0,73.12907,100.16878,*Target 1,335.16876,91.87095,*Target 2,91.87096,299.83124,*Target 3,299.83124,308.12903,*Target 0,73.12907,100.16878,*Target 1,335.16876,91.87095,*Target 2,91.87096,299.83124,*Target 3,299.83124,308.12903,*CURSOR XY ,193.0,217.0,*HEAD,NaN,0.0,
5939,*Target 0,74.028656,100.617294,*Target 1,335.61728,90.97135,*Target 2,90.97137,299.38272,*Target 3,299.38272,309.02863,*Target 0,74.028656,100.617294,*Target 1,335.61728,90.97135,*Target 2,90.97137,299.38272,*Target 3,299.38272,309.02863,*CURSOR XY ,195.0,237.0,*HEAD,NaN,0.0,
5956,*Target 0,75.007866,101.04368,*Target 1,336.04367,89.99215,*Target 2,89.99214,298.95633,*Target 3,298.95633,310.00784,*Target 0,75.007866,101.04368,*Target 1,336.04367,89.99215,*Target 2,89.99214,298.95633,*Target 3,298.95633,310.00784,*CURSOR XY ,196.0,255.0,*HEAD,NaN,0.0,
5973,*Target 0,76.008446,101.41718,*Target 1,336.41718,88.99157,*Target 2,88.99158,298.58282,*Target 3,298.58282,311.00842,*Target 0,76.008446,101.41718,*Target 1,336.41718,88.99157,*Target 2,88.99158,298.58282,*Target 3,298.58282,311.00842,*CURSOR XY ,197.0,275.0,*HEAD,NaN,0.0,
5989,*Target 0,76.96712,101.71945,*Target 1,336.71945,88.03288,*Target 2,88.0329,298.28055,*Target 3,298.28055,311.9671,*Target 0,76.96712,101.71945,*Target 1,336.71945,88.03288,*Target 2,88.0329,298.28055,*Target 3,298.28055,311.9671,*CURSOR XY ,197.0,292.0,*HEAD,NaN,0.0,
6006,*Target 0,78.00098,101.987404,*Target 1,336.9874,86.99904,*Target 2,86.999054,298.0126,*Target 3,298.0126,313.00098,*Target 0,78.00098,101.987404,*Target 1,336.9874,86.99904,*Target 2,86.999054,298.0126,*Target 3,298.0126,313.00098,*CURSOR XY ,197.0,306.0,*HEAD,NaN,0.0,
6023,*Target 0,79.04767,102.19978,*Target 1,337.19977,85.952354,*Target 2,85.952354,297.80023,*Target 3,297.80023,314.04764,*Target 0,79.04767,102.19978,*Target 1,337.19977,85.952354,*Target 2,85.952354,297.80023,*Target 3,297.80023,314.04764,*CURSOR XY ,197.0,312.0,*HEAD,NaN,0.0,
6041,*Target 0,80.16658,102.36341,*Target 1,337.3634,84.833435,*Target 2,84.83344,297.6366,*Target 3,297.6366,315.16653,*Target 0,80.16658,102.36341,*Target 1,337.3634,84.833435,*Target 2,84.83344,297.6366,*Target 3,297.6366,315.16653,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6059,*Target 0,81.29295,102.46355,*Target 1,337.46353,83.70707,*Target 2,83.707054,297.53647,*Target 3,297.53647,316.29294,*Target 0,81.29295,102.46355,*Target 1,337.46353,83.70707,*Target 2,83.707054,297.53647,*Target 3,297.53647,316.29294,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6074,*Target 0,82.23471,102.498245,*Target 1,337.49823,82.765305,*Target 2,82.765305,297.50177,*Target 3,297.50177,317.23468,*Target 0,82.23471,102.498245,*Target 1,337.49823,82.765305,*Target 2,82.765305,297.50177,*Target 3,297.50177,317.23468,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6091,*Target 0,83.302635,102.48389,*Target 1,337.4839,81.69739,*Target 2,81.697395,297.5161,*Target 3,297.5161,318.3026,*Target 0,83.302635,102.48389,*Target 1,337.4839,81.69739,*Target 2,81.697395,297.5161,*Target 3,297.5161,318.3026,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6107,*Target 0,84.30571,102.41832,*Target 1,337.41833,80.69433,*Target 2,80.694336,297.58167,*Target 3,297.58167,319.3057,*Target 0,84.30571,102.41832,*Target 1,337.41833,80.69433,*Target 2,80.694336,297.58167,*Target 3,297.58167,319.3057,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6123,*Target 0,85.30421,102.30244,*Target 1,337.30243,79.695816,*Target 2,79.695816,297.69757,*Target 3,297.69757,320.30417,*Target 0,85.30421,102.30244,*Target 1,337.30243,79.695816,*Target 2,79.695816,297.69757,*Target 3,297.69757,320.30417,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6140,*Target 0,86.357285,102.12451,*Target 1,337.1245,78.64273,*Target 2,78.64273,297.8755,*Target 3,297.8755,321.35727,*Target 0,86.357285,102.12451,*Target 1,337.1245,78.64273,*Target 2,78.64273,297.8755,*Target 3,297.8755,321.35727,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6157,*Target 0,87.39938,101.89062,*Target 1,336.89062,77.60065,*Target 2,77.60065,298.10938,*Target 3,298.10938,322.39935,*Target 0,87.39938,101.89062,*Target 1,336.89062,77.60065,*Target 2,77.60065,298.10938,*Target 3,298.10938,322.39935,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6173,*Target 0,88.367455,101.619965,*Target 1,336.61996,76.63257,*Target 2,76.63255,298.38004,*Target 3,298.38004,323.36743,*Target 0,88.367455,101.619965,*Target 1,336.61996,76.63257,*Target 2,76.63255,298.38004,*Target 3,298.38004,323.36743,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6189,*Target 0,89.320724,101.301,*Target 1,336.30103,75.67929,*Target 2,75.6793,298.69897,*Target 3,298.69897,324.3207,*Target 0,89.320724,101.301,*Target 1,336.30103,75.67929,*Target 2,75.6793,298.69897,*Target 3,298.69897,324.3207,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
6206,*Target 0,90.31462,100.910095,*Target 1,335.91013,74.68541,*Target 2,74.6854,299.0899,*Target 3,299.0899,325.3146,*Target 0,90.31462,100.910095,*Target 1,335.91013,74.68541,*Target 2,74.6854,299.0899,*Target 3,299.0899,325.3146,*CURSOR XY ,197.0,315.0,*HEAD,NaN,0.0,
