@@@Starting_Logging: /sdcard/study/logMoMa_20180316_132057_MoMa_14_data.csv

 ###START,0,0,3
74863,*Target 0,98.76202,70.857544,*Target 1,217.59297,72.98752,*Target 2,305.85754,66.23798,*Target 3,72.98752,182.40703,*Target 4,299.907,209.51248,*Target 5,66.23799,329.14246,*Target 6,209.51248,335.09296,*Target 7,329.14246,333.76202,*CURSOR XY ,199.74863,202.57303,*HEAD,0.04012891,0.27801514,
74881,*Target 0,98.07801,69.95705,*Target 1,218.10248,73.99705,*Target 2,304.95703,66.922,*Target 3,73.997055,181.89752,*Target 4,299.39752,208.50296,*Target 5,66.92199,330.04294,*Target 6,208.50294,335.60248,*Target 7,330.04294,333.078,*CURSOR XY ,199.73457,202.58878,*HEAD,0.041712843,0.27970886,
74902,*Target 0,97.21722,68.957344,*Target 1,218.62366,75.20896,*Target 2,303.95734,67.78278,*Target 3,75.20897,181.37634,*Target 4,298.87634,207.29103,*Target 5,67.78278,331.04266,*Target 6,207.29103,336.12366,*Target 7,331.04266,332.21722,*CURSOR XY ,199.7846,202.62807,*HEAD,0.03650075,0.28396606,
74920,*Target 0,96.428276,68.147194,*Target 1,219.00597,76.2732,*Target 2,303.1472,68.571724,*Target 3,76.27321,180.99402,*Target 4,298.49402,206.2268,*Target 5,68.57172,331.8528,*Target 6,206.2268,336.50598,*Target 7,331.8528,331.42828,*CURSOR XY ,199.7298,202.59746,*HEAD,0.042268302,0.2806549,
74938,*Target 0,95.59482,67.382935,*Target 1,219.32751,77.357346,*Target 2,302.38293,69.40519,*Target 3,77.35735,180.67247,*Target 4,298.1725,205.14267,*Target 5,69.405174,332.61707,*Target 6,205.14265,336.8275,*Target 7,332.61707,330.59482,*CURSOR XY ,199.5752,202.50299,*HEAD,0.058455296,0.27044678,
74956,*Target 0,94.71949,66.66699,*Target 1,219.58728,78.457924,*Target 2,301.667,70.28052,*Target 3,78.45794,180.41272,*Target 4,297.91272,204.04208,*Target 5,70.2805,333.333,*Target 6,204.04208,337.08728,*Target 7,333.333,329.7195,*CURSOR XY ,199.37193,202.36156,*HEAD,0.07954907,0.25517273,
74976,*Target 0,93.70121,65.93097,*Target 1,219.80243,79.69579,*Target 2,300.93097,71.2988,*Target 3,79.69581,180.19757,*Target 4,297.69757,202.80421,*Target 5,71.298775,334.06903,*Target 6,202.8042,337.30243,*Target 7,334.06903,328.70123,*CURSOR XY ,199.06651,202.16788,*HEAD,0.11133666,0.23423767,
74995,*Target 0,92.69284,65.29227,*Target 1,219.93445,80.882095,*Target 2,300.29227,72.30716,*Target 3,80.88211,180.06555,*Target 4,297.56555,201.6179,*Target 5,72.307144,334.70773,*Target 6,201.61789,337.43445,*Target 7,334.70773,327.69284,*CURSOR XY ,198.8043,202.10231,*HEAD,0.13919827,0.2271576,
75013,*Target 0,91.70399,64.74369,*Target 1,219.99403,82.01135,*Target 2,299.74368,73.29602,*Target 3,82.01137,180.00597,*Target 4,297.50598,200.48865,*Target 5,73.296,335.2563,*Target 6,200.48866,337.49402,*Target 7,335.25632,326.704,*CURSOR XY ,198.5754,201.98064,*HEAD,0.1632179,0.21400452,
75034,*Target 0,90.51337,64.17554,*Target 1,219.98274,83.330536,*Target 2,299.17554,74.48663,*Target 3,83.33055,180.01726,*Target 4,297.51724,199.16948,*Target 5,74.48661,335.82446,*Target 6,199.16946,337.48276,*Target 7,335.82446,325.5134,*CURSOR XY ,198.59088,201.88814,*HEAD,0.16104193,0.20402527,
75052,*Target 0,89.46489,63.751923,*Target 1,219.90387,84.458595,*Target 2,298.75192,75.53511,*Target 3,84.45862,180.09613,*Target 4,297.59613,198.04141,*Target 5,75.53509,336.24808,*Target 6,198.0414,337.40387,*Target 7,336.24808,324.4649,*CURSOR XY ,198.57977,201.78612,*HEAD,0.16179028,0.19299316,
75071,*Target 0,88.334076,63.369827,*Target 1,219.75159,85.64247,*Target 2,298.3698,76.66593,*Target 3,85.642494,180.24843,*Target 4,297.7484,196.85753,*Target 5,76.66591,336.63016,*Target 6,196.85753,337.2516,*Target 7,336.63016,323.33408,*CURSOR XY ,198.69041,201.80733,*HEAD,0.15000272,0.19529724,
75089,*Target 0,87.24354,63.07067,*Target 1,219.5424,86.75378,*Target 2,298.07068,77.75647,*Target 3,86.7538,180.45761,*Target 4,297.9576,195.74623,*Target 5,77.75644,336.92932,*Target 6,195.74623,337.0424,*Target 7,336.92932,322.24356,*CURSOR XY ,198.80199,201.67198,*HEAD,0.13734606,0.18066406,
75107,*Target 0,86.13783,62.83363,*Target 1,219.27075,87.85149,*Target 2,297.83362,78.86215,*Target 3,87.85152,180.72926,*Target 4,298.22925,194.64851,*Target 5,78.86214,337.16638,*Target 6,194.64851,336.77075,*Target 7,337.16638,321.13785,*CURSOR XY ,198.77478,201.37521,*HEAD,0.13895154,0.14860535,
