@@@Starting_Logging: /sdcard/study/logMoMa_20180316_101923_MoMa_12_raw.csv
96389,
96408,
96428,
96451,
96472,
96492,
96513,
96531,
96549,
96567,
96587,
96606,
96629,
96649,
96668,
96688,
96711,
96729,
96748,
96766,
96784,
96803,
96824,
96842,
96859,
96877,
96895,
96915,
96939,
96956,
96975,
97019,
97037,
97055,
97074,
97091,
97109,
97131,
97149,
97168,
97187,
97206,
97226,
97244,
97263,
97283,
97305,
97323,
97342,
97359,
97377,
97395,
97416,
97437,
97456,
97474,
97493,
97510,
97527,
97547,
97564,
97581,
97599,
97616,
97634,
97651,
97668,
97690,
97707,
97725,
97742,
97760,
97777,
97794,
97813,
97831,
97849,
97867,
97884,
97902,
97923,
97941,
97958,
97975,
97994,
98011,
98029,
98048,
98066,
98083,
98101,
98119,
98140,
98158,
98176,
98196,
98214,
98234,
98251,
98269,
98288,
98306,
98323,
98341,
98361,
98379,
98398,
98418,
98435,
98453,
98471,
98488,
98510,
98527,
98545,
98563,
98581,
98599,
98617,
98635,
98653,
98671,
98690,
98709,
98726,
98743,
98761,
98779,
98797,
98815,
98832,
98851,
98869,
98886,
98904,
98921,
98939,
98957,
98974,
98991,
99010,
99027,
99045,
99063,
99081,
99100,
99120,
99139,
99157,
99175,
99192,
99209,
99227,
99249,
99267,
99284,
99302,
99319,
99338,
99355,
99374,
99392,
99410,
99427,
99446,
99464,
99482,
99499,
99518,
99535,
99552,
99570,
99588,
99605,
99626,
99644,
99662,
99681,
99701,
99722,
99741,
99759,
99778,
99795,
99813,
99831,
99848,
99866,
99883,
99900,
99917,
99935,
99953,
99970,
99988,
100007,
100025,
100047,
100065,
100083,
100100,
100118,
100140,
100164,
100182,
100199,
100217,
100236,
100253,
100271,
100289,
100307,
100325,
100343,
100360,
100378,
100395,
100413,
100430,
100448,
100465,
100484,
100505,
100522,
100540,
100557,
100574,
100592,
100611,
100630,
100648,
100666,
100684,
100702,
100719,
100736,
100753,
100771,
100790,
100807,
100824,
100842,
100859,
100877,
100894,
100912,
100930,
100948,
100968,
100988,
101008,
101028,
101048,
101066,
101083,
101101,
101118,
101135,
101153,
101172,
101189,
101207,
101225,
101242,
101260,
101278,
101298,
101316,
101334,
101351,
101369,
101386,
101407,
101424,
101441,
101458,
101477,
101494,
101512,
101530,
101547,
101566,
101583,
101601,
101618,
101643,
101666,
101683,
101703,
101721,
101742,
101759,
101778,
101795,
101813,
101831,
101848,
101865,
101884,
101902,
101920,
101938,
101955,
101974,
101991,
102008,
102026,
102043,
102060,

 ###START,0,0,0
102079,
102096,
102114,
102131,
102147,
102164,
102181,
102198,
102215,
102231,
102251,
102271,
102289,
102306,
102323,
102340,
102359,
102376,
102393,
102410,
102427,
102443,
102460,
102476,
102493,
102510,
102526,
102543,
102560,
102577,
102597,*Target 0,77.18888,101.781906,*Target 1,192.31409,100.9642,*Target 2,336.78192,87.81113,*Target 3,100.9642,207.68591,*Target 4,325.1859,181.5358,*Target 5,87.81114,298.2181,*Target 6,181.5358,309.81412,*Target 7,298.21808,312.18887,*CURSOR XY ,198.74797,199.83853,*HEAD,0.1357247,-0.017456055,
102616,*Target 0,78.3486,102.06441,*Target 1,191.22629,100.47282,*Target 2,337.0644,86.651405,*Target 3,100.47282,208.77371,*Target 4,326.27368,182.02718,*Target 5,86.65142,297.9356,*Target 6,182.02718,308.72632,*Target 7,297.9356,313.34857,*CURSOR XY ,198.68015,199.63887,*HEAD,0.14368102,-0.039031982,
102635,*Target 0,79.52311,102.277214,*Target 1,190.16975,99.91741,*Target 2,337.27722,85.4769,*Target 3,99.91741,209.83025,*Target 4,327.33023,182.58258,*Target 5,85.47693,297.72278,*Target 6,182.58257,307.66977,*Target 7,297.72278,314.52307,*CURSOR XY ,198.80222,199.3145,*HEAD,0.13151415,-0.07406616,
102654,*Target 0,80.70822,102.41958,*Target 1,189.14822,99.299965,*Target 2,337.4196,84.29177,*Target 3,99.29997,210.85178,*Target 4,328.35175,183.20001,*Target 5,84.29182,297.5804,*Target 6,183.20001,306.64825,*Target 7,297.58044,315.7082,*CURSOR XY ,198.8054,199.07101,*HEAD,0.1319,-0.10038757,
102672,*Target 0,81.836914,102.489006,*Target 1,188.21606,98.65979,*Target 2,337.489,83.16309,*Target 3,98.65979,211.78394,*Target 4,329.2839,183.8402,*Target 5,83.16314,297.511,*Target 6,183.84018,305.7161,*Target 7,297.511,316.83688,*CURSOR XY ,198.76822,198.90544,*HEAD,0.13643967,-0.118270874,
