
 ###START,0,0,5
68907,*Target 0,101.41037,75.98864,68907,*Target 1,218.12616,90.95236,68907,*Target 2,310.98865,63.58963,68907,*Target 3,90.95237,181.87384,68907,*Target 4,299.37384,191.54764,68907,*Target 5,63.58963,324.01135,68907,*Target 6,191.54764,335.62616,68907,*Target 7,324.01135,336.41037,*CURSOR XY ,206.363,199.24486,*HEAD,-0.69051504,-0.08175659,
68927,*Target 0,101.17161,75.33264,68927,*Target 1,217.82013,91.57981,68927,*Target 2,310.33264,63.828392,68927,*Target 3,91.57981,182.17987,68927,*Target 4,299.67987,190.92018,68927,*Target 5,63.828392,324.66736,68927,*Target 6,190.9202,335.32013,68927,*Target 7,324.66736,336.1716,*CURSOR XY ,206.24008,199.51494,*HEAD,-0.67654765,-0.052520752,
68948,*Target 0,100.910095,74.68538,68948,*Target 1,217.4924,92.19619,68948,*Target 2,309.68536,64.089905,68948,*Target 3,92.19619,182.5076,68948,*Target 4,300.0076,190.3038,68948,*Target 5,64.089905,325.31464,68948,*Target 6,190.30382,334.9924,68948,*Target 7,325.3146,335.9101,*CURSOR XY ,206.02574,199.12506,*HEAD,-0.6543832,-0.09472656,
68968,*Target 0,100.62616,74.04763,68968,*Target 1,217.14334,92.80076,68968,*Target 2,309.04764,64.37384,68968,*Target 3,92.80076,182.85666,68968,*Target 4,300.35666,189.69923,68968,*Target 5,64.37384,325.95236,68968,*Target 6,189.69923,334.64334,68968,*Target 7,325.95236,335.62616,*CURSOR XY ,205.91882,198.40788,*HEAD,-0.64450413,-0.17236328,
68988,*Target 0,100.32013,73.42019,68988,*Target 1,216.7734,93.392784,68988,*Target 2,308.4202,64.67987,68988,*Target 3,93.392784,183.2266,68988,*Target 4,300.7266,189.10722,68988,*Target 5,64.67987,326.5798,68988,*Target 6,189.10722,334.2734,68988,*Target 7,326.5798,335.32013,*CURSOR XY ,205.77113,198.06653,*HEAD,-0.6291914,-0.20930481,
69008,*Target 0,99.99239,72.80381,69008,*Target 1,216.38304,93.97153,69008,*Target 2,307.8038,65.00761,69008,*Target 3,93.97153,183.61696,69008,*Target 4,301.11694,188.52847,69008,*Target 5,65.00761,327.1962,69008,*Target 6,188.52847,333.88303,69008,*Target 7,327.1962,334.9924,*CURSOR XY ,205.74898,198.5109,*HEAD,-0.6256339,-0.1612091,
69029,*Target 0,99.64335,72.19924,69029,*Target 1,215.97272,94.5363,69029,*Target 2,307.19925,65.35665,69029,*Target 3,94.5363,184.02728,69029,*Target 4,301.52728,187.9637,69029,*Target 5,65.35665,327.80075,69029,*Target 6,187.9637,333.47272,69029,*Target 7,327.80075,334.64334,*CURSOR XY ,206.04166,199.5509,*HEAD,-0.654862,-0.04862976,
69050,*Target 0,99.27341,71.607216,69050,*Target 1,215.54292,95.08641,69050,*Target 2,306.6072,65.726585,69050,*Target 3,95.08641,184.45708,69050,*Target 4,301.9571,187.41359,69050,*Target 5,65.72659,328.3928,69050,*Target 6,187.41359,333.0429,69050,*Target 7,328.3928,334.2734,*CURSOR XY ,206.82794,199.96544,*HEAD,-0.7390289,-0.003753662,
69070,*Target 0,98.88304,71.02847,69070,*Target 1,215.0942,95.62118,69070,*Target 2,306.02847,66.11696,69070,*Target 3,95.62118,184.9058,69070,*Target 4,302.40582,186.87881,69070,*Target 5,66.11696,328.97153,69070,*Target 6,186.87881,332.59418,69070,*Target 7,328.97153,333.88303,*CURSOR XY ,207.59023,199.6966,*HEAD,-0.82209677,-0.032852173,
69090,*Target 0,98.47271,70.4637,69090,*Target 1,214.62708,96.13997,69090,*Target 2,305.46368,66.52729,69090,*Target 3,96.13997,185.37292,69090,*Target 4,302.87292,186.36003,69090,*Target 5,66.52729,329.53632,69090,*Target 6,186.36003,332.12708,69090,*Target 7,329.5363,333.47272,*CURSOR XY ,208.41713,199.27536,*HEAD,-0.9125626,-0.07846069,
69110,*Target 0,98.04292,69.91359,69110,*Target 1,214.14214,96.642136,69110,*Target 2,304.9136,66.957085,69110,*Target 3,96.642136,185.85786,69110,*Target 4,303.35788,185.85786,69110,*Target 5,66.95708,330.0864,69110,*Target 6,185.85786,331.64212,69110,*Target 7,330.08643,333.0429,*CURSOR XY ,209.28453,199.51657,*HEAD,-1.0058086,-0.052337646,
69132,*Target 0,97.59419,69.37882,69132,*Target 1,213.63997,97.127075,69132,*Target 2,304.3788,67.40581,69132,*Target 3,97.127075,186.36003,69132,*Target 4,303.86005,185.37292,69132,*Target 5,67.40581,330.6212,69132,*Target 6,185.37292,331.13995,69132,*Target 7,330.6212,332.59418,*CURSOR XY ,210.15414,200.69186,*HEAD,-1.0973251,0.074905396,
69153,*Target 0,97.127075,68.86003,69153,*Target 1,213.12119,97.59419,69153,*Target 2,303.86005,67.872925,69153,*Target 3,97.59419,186.87881,69153,*Target 4,304.3788,184.9058,69153,*Target 5,67.872925,331.13995,69153,*Target 6,184.9058,330.6212,69153,*Target 7,331.13995,332.12708,*CURSOR XY ,210.80202,201.76584,*HEAD,-1.1652634,0.19116211,
69173,*Target 0,96.642136,68.357864,69173,*Target 1,212.58641,98.042915,69173,*Target 2,303.35788,68.357864,69173,*Target 3,98.04292,187.41359,69173,*Target 4,304.9136,184.45708,69173,*Target 5,68.357864,331.64212,69173,*Target 6,184.45708,330.0864,69173,*Target 7,331.64215,331.64215,*CURSOR XY ,211.19122,202.03845,*HEAD,-1.2067573,0.2206726,
69194,*Target 0,96.13997,67.872925,69194,*Target 1,212.0363,98.47271,69194,*Target 2,302.87292,68.86003,69194,*Target 3,98.47271,187.9637,69194,*Target 4,305.46368,184.02728,69194,*Target 5,68.86003,332.12708,69194,*Target 6,184.0273,329.53632,69194,*Target 7,332.12708,331.13998,*CURSOR XY ,211.31345,201.99669,*HEAD,-1.2200122,0.216156,
69214,*Target 0,95.62118,67.40581,69214,*Target 1,211.47153,98.88304,69214,*Target 2,302.40582,69.37882,69214,*Target 3,98.88304,188.52847,69214,*Target 4,306.02847,183.61696,69214,*Target 5,69.378815,332.59418,69214,*Target 6,183.61696,328.97153,69214,*Target 7,332.5942,330.6212,*CURSOR XY ,210.84213,202.2493,*HEAD,-1.1685356,0.2434845,
69235,*Target 0,95.08641,66.957085,69235,*Target 1,210.89278,99.27341,69235,*Target 2,301.9571,69.91359,69235,*Target 3,99.27341,189.10722,69235,*Target 4,306.6072,183.2266,69235,*Target 5,69.91359,333.0429,69235,*Target 6,183.2266,328.3928,69235,*Target 7,333.0429,330.0864,*CURSOR XY ,209.8252,202.5097,*HEAD,-1.0581722,0.27168274,
69258,*Target 0,94.5363,66.52729,69258,*Target 1,210.30077,99.64335,69258,*Target 2,301.52728,70.4637,69258,*Target 3,99.64335,189.69923,69258,*Target 4,307.19925,182.85666,69258,*Target 5,70.4637,333.47272,69258,*Target 6,182.85666,327.80075,69258,*Target 7,333.47272,329.5363,*CURSOR XY ,207.75667,203.06435,*HEAD,-0.8332745,0.33172607,
69282,*Target 0,93.97153,66.11696,69282,*Target 1,209.6962,99.99239,69282,*Target 2,301.11694,71.02847,69282,*Target 3,99.99239,190.3038,69282,*Target 4,307.8038,182.5076,69282,*Target 5,71.02847,333.88303,69282,*Target 6,182.5076,327.1962,69282,*Target 7,333.88306,328.97153,*CURSOR XY ,204.7815,203.09813,*HEAD,-0.5112421,0.33538818,
69302,*Target 0,93.392784,65.72659,69302,*Target 1,209.0798,100.32013,69302,*Target 2,300.7266,71.607216,69302,*Target 3,100.32013,190.9202,69302,*Target 4,308.4202,182.17987,69302,*Target 5,71.60722,334.2734,69302,*Target 6,182.17987,326.5798,69302,*Target 7,334.2734,328.3928,*CURSOR XY ,202.16562,202.85588,*HEAD,-0.2285241,0.30917358,
69322,*Target 0,92.80076,65.35665,69322,*Target 1,208.45236,100.62616,69322,*Target 2,300.35666,72.199234,69322,*Target 3,100.62616,191.54764,69322,*Target 4,309.04764,181.87384,69322,*Target 5,72.199234,334.64334,69322,*Target 6,181.87384,325.95236,69322,*Target 7,334.64334,327.80075,*CURSOR XY ,199.68906,202.02876,*HEAD,0.03791669,0.21961975,
69342,*Target 0,92.19619,65.00761,69342,*Target 1,207.81462,100.910095,69342,*Target 2,300.0076,72.80381,69342,*Target 3,100.910095,192.18538,69342,*Target 4,309.68536,181.5899,69342,*Target 5,72.80381,334.9924,69342,*Target 6,181.5899,325.31464,69342,*Target 7,334.9924,327.1962,*CURSOR XY ,197.70834,199.83012,*HEAD,0.24767376,-0.0184021,
69362,*Target 0,91.57981,64.67987,69362,*Target 1,207.16736,101.17161,69362,*Target 2,299.67987,73.42019,69362,*Target 3,101.17161,192.83264,69362,*Target 4,310.33264,181.32838,69362,*Target 5,73.42019,335.32013,69362,*Target 6,181.32838,324.66736,69362,*Target 7,335.32013,326.5798,*CURSOR XY ,195.84593,196.71254,*HEAD,0.44268352,-0.35586548,
69382,*Target 0,90.95237,64.37384,69382,*Target 1,206.51137,101.41037,69382,*Target 2,299.37384,74.04764,69382,*Target 3,101.41037,193.48863,69382,*Target 4,310.98865,181.08963,69382,*Target 5,74.04763,335.62616,69382,*Target 6,181.08963,324.01135,69382,*Target 7,335.62616,325.95236,*CURSOR XY ,194.39185,194.27448,*HEAD,0.59504676,-0.6197815,
69402,*Target 0,90.31462,64.089905,69402,*Target 1,205.84743,101.6261,69402,*Target 2,299.0899,74.68538,69402,*Target 3,101.6261,194.15256,69402,*Target 4,311.65256,180.8739,69402,*Target 5,74.68538,335.9101,69402,*Target 6,180.8739,323.34744,69402,*Target 7,335.9101,325.31464,*CURSOR XY ,193.36938,192.9662,*HEAD,0.7029234,-0.76138306,
69423,*Target 0,89.66736,63.828392,69423,*Target 1,205.17638,101.81851,69423,*Target 2,298.8284,75.33264,69423,*Target 3,101.81851,194.82362,69423,*Target 4,312.3236,180.68149,69423,*Target 5,75.33264,336.1716,69423,*Target 6,180.68149,322.6764,69423,*Target 7,336.1716,324.66736,*CURSOR XY ,192.82542,192.64845,*HEAD,0.7605134,-0.79577637,
69444,*Target 0,89.01136,63.58963,69444,*Target 1,204.49902,101.987404,69444,*Target 2,298.58963,75.98864,69444,*Target 3,101.987404,195.50098,69444,*Target 4,313.00098,180.5126,69444,*Target 5,75.98864,336.41037,69444,*Target 6,180.5126,321.99902,69444,*Target 7,336.41037,324.01135,*CURSOR XY ,193.0945,192.85587,*HEAD,0.7310369,-0.7733154,
69464,*Target 0,88.347435,63.373905,69464,*Target 1,203.81618,102.132545,69464,*Target 2,298.3739,76.652565,69464,*Target 3,102.132545,196.18382,69464,*Target 4,313.6838,180.36746,69464,*Target 5,76.652565,336.6261,69464,*Target 6,180.36746,321.3162,69464,*Target 7,336.6261,323.34744,*CURSOR XY ,193.86952,192.76453,*HEAD,0.64629614,-0.78318787,
69483,*Target 0,87.676384,63.181484,69483,*Target 1,203.1287,102.25377,69483,*Target 2,298.1815,77.32362,69483,*Target 3,102.25377,196.8713,69483,*Target 4,314.3713,180.24623,69483,*Target 5,77.323616,336.8185,69483,*Target 6,180.24623,320.6287,69483,*Target 7,336.8185,322.6764,*CURSOR XY ,194.90442,192.25002,*HEAD,0.5323837,-0.83888245,
69503,*Target 0,86.99902,63.012596,69503,*Target 1,202.4374,102.35092,69503,*Target 2,298.0126,78.00098,69503,*Target 3,102.35092,197.5626,69503,*Target 4,315.06262,180.14908,69503,*Target 5,78.00098,336.9874,69503,*Target 6,180.14908,319.93738,69503,*Target 7,336.9874,321.99902,*CURSOR XY ,195.97447,192.16345,*HEAD,0.4159938,-0.84828186,
69523,*Target 0,86.31618,62.867455,69523,*Target 1,201.74312,102.4239,69523,*Target 2,297.86746,78.68382,69523,*Target 3,102.4239,198.25688,69523,*Target 4,315.7569,180.07611,69523,*Target 5,78.683815,337.13254,69523,*Target 6,180.07611,319.2431,69523,*Target 7,337.13254,321.3162,*CURSOR XY ,197.15332,192.59335,*HEAD,0.28953847,-0.8017273,
69543,*Target 0,85.62869,62.74623,69543,*Target 1,201.04672,102.47259,69543,*Target 2,297.74625,79.37131,69543,*Target 3,102.47259,198.95328,69543,*Target 4,316.45328,180.0274,69543,*Target 5,79.371315,337.25375,69543,*Target 6,180.0274,318.54672,69543,*Target 7,337.25375,320.6287,*CURSOR XY ,198.22597,193.23404,*HEAD,0.17506196,-0.7324219,
69564,*Target 0,84.937386,62.64908,69564,*Target 1,200.34904,102.496956,69564,*Target 2,297.64908,80.06261,69564,*Target 3,102.496956,199.65096,69564,*Target 4,317.15094,180.00305,69564,*Target 5,80.062614,337.35092,69564,*Target 6,180.00305,317.84906,69564,*Target 7,337.35092,319.93738,*CURSOR XY ,199.07423,194.33524,*HEAD,0.0858959,-0.61320496,
69584,*Target 0,84.24312,62.576107,69584,*Target 1,199.65096,102.496956,69584,*Target 2,297.5761,80.75689,69584,*Target 3,102.496956,200.34904,69584,*Target 4,317.84906,180.00305,69584,*Target 5,80.75688,337.4239,69584,*Target 6,180.00305,317.15094,69584,*Target 7,337.4239,319.2431,*CURSOR XY ,199.58429,196.00858,*HEAD,0.035011005,-0.4320984,
69603,*Target 0,83.54672,62.527412,69603,*Target 1,198.95328,102.47259,69603,*Target 2,297.5274,81.45328,69603,*Target 3,102.47259,201.04672,69603,*Target 4,318.54672,180.0274,69603,*Target 5,81.45328,337.4726,69603,*Target 6,180.0274,316.45328,69603,*Target 7,337.4726,318.54672,*CURSOR XY ,199.70233,197.73512,*HEAD,0.026555985,-0.24517822,
69623,*Target 0,82.84905,62.503044,69623,*Target 1,198.25688,102.4239,69623,*Target 2,297.50305,82.150955,69623,*Target 3,102.4239,201.74312,69623,*Target 4,319.2431,180.07611,69623,*Target 5,82.15095,337.49695,69623,*Target 6,180.07611,315.7569,69623,*Target 7,337.49695,317.84906,*CURSOR XY ,199.32039,199.635,*HEAD,0.07263605,-0.039520264,
69644,*Target 0,82.150955,62.503044,69644,*Target 1,197.5626,102.35092,69644,*Target 2,297.50305,82.849045,69644,*Target 3,102.35092,202.4374,69644,*Target 4,319.93738,180.14908,69644,*Target 5,82.84905,337.49695,69644,*Target 6,180.14908,315.06262,69644,*Target 7,337.49695,317.15097,*CURSOR XY ,198.1887,202.55452,*HEAD,0.20259166,0.2765503,
69663,*Target 0,81.45328,62.527412,69663,*Target 1,196.8713,102.25377,69663,*Target 2,297.5274,83.54672,69663,*Target 3,102.25377,203.1287,69663,*Target 4,320.6287,180.24623,69663,*Target 5,83.546715,337.4726,69663,*Target 6,180.24623,314.3713,69663,*Target 7,337.4726,316.45328,*CURSOR XY ,196.33188,205.57594,*HEAD,0.4113617,0.6036072,
69683,*Target 0,80.75688,62.576103,69683,*Target 1,196.18382,102.132545,69683,*Target 2,297.5761,84.24312,69683,*Target 3,102.132545,203.81618,69683,*Target 4,321.3162,180.36746,69683,*Target 5,84.24312,337.4239,69683,*Target 6,180.36746,313.68384,69683,*Target 7,337.4239,315.7569,*CURSOR XY ,194.16025,207.8279,*HEAD,0.6522274,0.84732056,
69702,*Target 0,80.062614,62.64908,69702,*Target 1,195.50098,101.987404,69702,*Target 2,297.64908,84.937386,69702,*Target 3,101.987404,204.49902,69702,*Target 4,321.99902,180.5126,69702,*Target 5,84.937386,337.35092,69702,*Target 6,180.5126,313.00098,69702,*Target 7,337.35092,315.06262,*CURSOR XY ,191.16101,209.61725,*HEAD,0.9823611,1.0409851,
69722,*Target 0,79.371315,62.74623,69722,*Target 1,194.82362,101.81851,69722,*Target 2,297.74625,85.62869,69722,*Target 3,101.81851,205.17638,69722,*Target 4,322.6764,180.68149,69722,*Target 5,85.628685,337.25375,69722,*Target 6,180.68149,312.3236,69722,*Target 7,337.25375,314.3713,*CURSOR XY ,187.97891,211.61623,*HEAD,1.333471,1.2572937,
69742,*Target 0,78.68382,62.867455,69742,*Target 1,194.15257,101.6261,69742,*Target 2,297.86746,86.31618,69742,*Target 3,101.6261,205.84744,69742,*Target 4,323.34744,180.8739,69742,*Target 5,86.31618,337.13254,69742,*Target 6,180.8739,311.65256,69742,*Target 7,337.13254,313.6838,*CURSOR XY ,185.0976,213.68448,*HEAD,1.6514449,1.4810486,
69763,*Target 0,78.00098,63.012596,69763,*Target 1,193.48863,101.41037,69763,*Target 2,298.0126,86.99902,69763,*Target 3,101.41037,206.51137,69763,*Target 4,324.01135,181.08963,69763,*Target 5,86.999016,336.9874,69763,*Target 6,181.08963,310.98865,69763,*Target 7,336.9874,313.00098,*CURSOR XY ,182.35086,215.62538,*HEAD,1.9550683,1.6910095,
69782,*Target 0,77.323616,63.181484,69782,*Target 1,192.83264,101.17161,69782,*Target 2,298.1815,87.67638,69782,*Target 3,101.17161,207.16736,69782,*Target 4,324.66736,181.32838,69782,*Target 5,87.676384,336.8185,69782,*Target 6,181.32838,310.33264,69782,*Target 7,336.8185,312.3236,*CURSOR XY ,180.39728,216.9477,*HEAD,2.170827,1.8339539,
69802,*Target 0,76.652565,63.373905,69802,*Target 1,192.18538,100.910095,69802,*Target 2,298.3739,88.34743,69802,*Target 3,100.910095,207.81462,69802,*Target 4,325.31464,181.5899,69802,*Target 5,88.347435,336.6261,69802,*Target 6,181.5899,309.68536,69802,*Target 7,336.6261,311.6526,*CURSOR XY ,178.47594,217.73538,*HEAD,2.3830895,1.9191437,
69823,*Target 0,75.98864,63.58963,69823,*Target 1,191.54764,100.62616,69823,*Target 2,298.58963,89.01137,69823,*Target 3,100.62616,208.45236,69823,*Target 4,325.95236,181.87384,69823,*Target 5,89.01136,336.41037,69823,*Target 6,181.87384,309.04764,69823,*Target 7,336.41037,310.98862,*CURSOR XY ,177.06958,218.14406,*HEAD,2.5394025,1.9633636,
69843,*Target 0,75.33264,63.828392,69843,*Target 1,190.9202,100.32013,69843,*Target 2,298.8284,89.66736,69843,*Target 3,100.32013,209.0798,69843,*Target 4,326.5798,182.17987,69843,*Target 5,89.66736,336.1716,69843,*Target 6,182.17987,308.4202,69843,*Target 7,336.1716,310.33264,*CURSOR XY ,176.5268,218.92105,*HEAD,2.603709,2.0473175,
69862,*Target 0,74.68538,64.089905,69862,*Target 1,190.3038,99.99239,69862,*Target 2,299.0899,90.31462,69862,*Target 3,99.99239,209.6962,69862,*Target 4,327.1962,182.5076,69862,*Target 5,90.31462,335.9101,69862,*Target 6,182.5076,307.8038,69862,*Target 7,335.9101,309.68536,*CURSOR XY ,176.52266,219.51714,*HEAD,2.609638,2.111847,
69882,*Target 0,74.04764,64.37384,69882,*Target 1,189.69923,99.64335,69882,*Target 2,299.37384,90.95236,69882,*Target 3,99.64335,210.30077,69882,*Target 4,327.80075,182.85666,69882,*Target 5,90.95237,335.62616,69882,*Target 6,182.85666,307.19922,69882,*Target 7,335.62616,309.04764,*CURSOR XY ,176.85454,218.88773,*HEAD,2.5752141,2.0437775,
69902,*Target 0,73.42019,64.67987,69902,*Target 1,189.10722,99.27341,69902,*Target 2,299.67987,91.5798,69902,*Target 3,99.27341,210.89278,69902,*Target 4,328.3928,183.2266,69902,*Target 5,91.57981,335.32013,69902,*Target 6,183.2266,306.6072,69902,*Target 7,335.32013,308.4202,*CURSOR XY ,177.33904,217.82994,*HEAD,2.5211945,1.9294434,
69923,*Target 0,72.8038,65.00761,69923,*Target 1,188.52847,98.88304,69923,*Target 2,300.0076,92.19619,69923,*Target 3,98.88304,211.47153,69923,*Target 4,328.97153,183.61696,69923,*Target 5,92.1962,334.9924,69923,*Target 6,183.61696,306.02847,69923,*Target 7,334.9924,307.8038,*CURSOR XY ,178.31908,216.76268,*HEAD,2.4121733,1.8139801,
69943,*Target 0,72.19924,65.35665,69943,*Target 1,187.9637,98.47271,69943,*Target 2,300.35666,92.80076,69943,*Target 3,98.47271,212.0363,69943,*Target 4,329.53632,184.02728,69943,*Target 5,92.80076,334.64334,69943,*Target 6,184.0273,305.46368,69943,*Target 7,334.64334,307.19925,*CURSOR XY ,179.35695,217.79814,*HEAD,2.3056312,1.9259338,
69962,*Target 0,71.60722,65.726585,69962,*Target 1,187.41359,98.042915,69962,*Target 2,300.7266,93.392784,69962,*Target 3,98.042915,212.58641,69962,*Target 4,330.08643,184.45708,69962,*Target 5,93.39278,334.2734,69962,*Target 6,184.45708,304.9136,69962,*Target 7,334.2734,306.6072,*CURSOR XY ,180.6398,220.30455,*HEAD,2.1784945,2.19693,
69982,*Target 0,71.02847,66.11696,69982,*Target 1,186.87881,97.59419,69982,*Target 2,301.11694,93.97153,69982,*Target 3,97.59419,213.12119,69982,*Target 4,330.6212,184.9058,69982,*Target 5,93.97153,333.88303,69982,*Target 6,184.9058,304.3788,69982,*Target 7,333.88306,306.02847,*CURSOR XY ,182.02441,222.27357,*HEAD,2.0367866,2.409729,
70002,*Target 0,70.4637,66.52729,70002,*Target 1,186.36003,97.127075,70002,*Target 2,301.52728,94.5363,70002,*Target 3,97.127075,213.63997,70002,*Target 4,331.13995,185.37292,70002,*Target 5,94.5363,333.47272,70002,*Target 6,185.37292,303.86005,70002,*Target 7,333.47272,305.4637,*CURSOR XY ,183.55746,222.57864,*HEAD,1.8708572,2.4426727,
70021,*Target 0,69.91359,66.957085,70021,*Target 1,185.85786,96.642136,70021,*Target 2,301.9571,95.08641,70021,*Target 3,96.642136,214.14214,70021,*Target 4,331.64215,185.85786,70021,*Target 5,95.08641,333.0429,70021,*Target 6,185.85786,303.35785,70021,*Target 7,333.0429,304.91357,*CURSOR XY ,185.31705,221.78586,*HEAD,1.6764092,2.3570557,
70041,*Target 0,69.378815,67.40581,70041,*Target 1,185.37292,96.13997,70041,*Target 2,302.4058,95.62118,70041,*Target 3,96.13997,214.62708,70041,*Target 4,332.12708,186.36003,70041,*Target 5,95.62118,332.59418,70041,*Target 6,186.36003,302.87292,70041,*Target 7,332.59418,304.3788,*CURSOR XY ,187.03825,221.94824,*HEAD,1.490758,2.3745728,
70061,*Target 0,68.86003,67.872925,70061,*Target 1,184.9058,95.62118,70061,*Target 2,302.87292,96.13997,70061,*Target 3,95.62118,215.0942,70061,*Target 4,332.59418,186.87881,70061,*Target 5,96.13996,332.12708,70061,*Target 6,186.87881,302.40582,70061,*Target 7,332.12708,303.86005,*CURSOR XY ,188.6106,223.06984,*HEAD,1.3246058,2.495819,
70082,*Target 0,68.357864,68.357864,70082,*Target 1,184.45708,95.08641,70082,*Target 2,303.35785,96.642136,70082,*Target 3,95.08641,215.54292,70082,*Target 4,333.0429,187.41359,70082,*Target 5,96.642136,331.64215,70082,*Target 6,187.41359,301.9571,70082,*Target 7,331.64215,303.35788,*CURSOR XY ,190.35422,224.73143,*HEAD,1.1416461,2.6752167,
70101,*Target 0,67.872925,68.86003,70101,*Target 1,184.02728,94.5363,70101,*Target 2,303.86005,97.127075,70101,*Target 3,94.5363,215.97272,70101,*Target 4,333.47272,187.9637,70101,*Target 5,97.127075,331.13998,70101,*Target 6,187.9637,301.52728,70101,*Target 7,331.13998,302.87292,*CURSOR XY ,191.80334,225.51028,*HEAD,0.98733914,2.7593994,
70123,*Target 0,67.40581,69.37882,70123,*Target 1,183.61696,93.97153,70123,*Target 2,304.3788,97.59419,70123,*Target 3,93.97153,216.38304,70123,*Target 4,333.88303,188.52847,70123,*Target 5,97.59419,330.6212,70123,*Target 6,188.52847,301.11694,70123,*Target 7,330.6212,302.4058,*CURSOR XY ,193.39015,226.00845,*HEAD,0.8175972,2.813202,
70143,*Target 0,66.95708,69.91359,70143,*Target 1,183.2266,93.392784,70143,*Target 2,304.91357,98.042915,70143,*Target 3,93.392784,216.7734,70143,*Target 4,334.2734,189.10722,70143,*Target 5,98.042915,330.0864,70143,*Target 6,189.10722,300.7266,70143,*Target 7,330.0864,301.9571,*CURSOR XY ,194.55324,226.4467,*HEAD,0.69214404,2.8605804,
