@@@Starting_Logging: /Users/ian/Desktop/MoMa/MoMaPlusPlus/VRPlus_V1/data/logMoMa_20180319_193531_MoMa_1_raw.csv
5902,
5919,
5936,
5974,
5991,
6007,
6023,
6040,
6058,
6077,
6092,
6109,
6126,
6142,
6159,
6176,
6195,
6210,
6226,
6243,
6259,
6275,
6292,
6307,
6324,
6340,
6356,
6372,
6390,
6406,
6424,
6441,
6457,
6474,
6492,
6508,
6526,
6545,
6563,
6580,
6599,
6619,
6636,
6653,
6670,
6688,
6705,
6723,
6744,
6756,
6772,
6790,
6811,
6829,
6845,
6864,
6883,
6900,
6916,
6933,
6950,
6967,
6983,
7000,
7016,
7037,
7050,
7067,
7084,
7101,
7118,
7134,
7150,
7168,
7185,
7200,
7217,
7234,
7251,
7267,
7284,
7300,
7317,
7335,
7353,
7373,
7392,
7412,
7431,
7450,
7469,
7489,
7506,
7525,
7543,
7561,
7577,
7596,
7613,
7631,

 ###START,0,0,0
7648,
7667,
7684,
7701,
7718,
7735,
7750,
7768,
7785,
7801,
7818,
7835,
7851,
7867,
7886,
7904,
7924,
7942,
7961,
7980,
7997,
8013,
8031,
8051,
8067,
8084,
8101,
8117,
8135,
8152,*Target 0,88.36746,101.619965,*Target 1,203.79562,102.13653,*Target 2,336.61996,76.63254,*Target 3,102.13653,196.20438,*Target 4,313.70438,180.36346,*Target 5,76.63254,298.38004,*Target 6,180.36346,321.29562,*Target 7,298.38004,323.36746,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8168,*Target 0,89.32072,101.30101,*Target 1,202.8042,102.30244,*Target 2,336.301,75.67928,*Target 3,102.30244,197.1958,*Target 4,314.6958,180.19757,*Target 5,75.67928,298.699,*Target 6,180.19757,320.3042,*Target 7,298.699,324.3207,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8184,*Target 0,90.256744,100.934555,*Target 1,201.8057,102.41832,*Target 2,335.93457,74.743256,*Target 3,102.41832,198.1943,*Target 4,315.6943,180.08168,*Target 5,74.74325,299.06543,*Target 6,180.08168,319.3057,*Target 7,299.06543,325.25674,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8201,*Target 0,91.22975,100.4942,*Target 1,200.73985,102.48631,*Target 2,335.4942,73.77025,*Target 3,102.48631,199.26015,*Target 4,316.76016,180.01369,*Target 5,73.77025,299.5058,*Target 6,180.01369,318.23984,*Target 7,299.5058,326.22977,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8218,*Target 0,92.17787,100.00254,*Target 1,199.67189,102.49731,*Target 2,335.00253,72.822136,*Target 3,102.49731,200.32811,*Target 4,317.8281,180.00269,*Target 5,72.822136,299.99747,*Target 6,180.00269,317.1719,*Target 7,299.99747,327.17786,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8235,*Target 0,93.09838,99.46096,*Target 1,198.60487,102.45128,*Target 2,334.46097,71.90162,*Target 3,102.45128,201.39513,*Target 4,318.89514,180.04872,*Target 5,71.90161,300.53903,*Target 6,180.04872,316.10486,*Target 7,300.53903,328.0984,*CURSOR XY ,202.0,205.0,*HEAD,NaN,0.0,
8252,*Target 0,93.98868,98.87102,*Target 1,197.54182,102.34836,*Target 2,333.87103,71.01132,*Target 3,102.34836,202.45816,*Target 4,319.95816,180.15164,*Target 5,71.01132,301.12897,*Target 6,180.15164,315.0418,*Target 7,301.12897,328.98868,*CURSOR XY ,201.0,205.0,*HEAD,NaN,0.0,
8268,*Target 0,94.79672,98.2731,*Target 1,196.54767,102.19978,*Target 2,333.2731,70.203285,*Target 3,102.19978,203.45233,*Target 4,320.95233,180.30022,*Target 5,70.20328,301.7269,*Target 6,180.30022,314.04767,*Target 7,301.7269,329.79672,*CURSOR XY ,200.0,205.0,*HEAD,NaN,0.0,
8285,*Target 0,95.62118,97.59419,*Target 1,195.50098,101.987404,*Target 2,332.5942,69.37882,*Target 3,101.987404,204.49901,*Target 4,321.99902,180.5126,*Target 5,69.378815,302.40582,*Target 6,180.5126,313.00098,*Target 7,302.4058,330.6212,*CURSOR XY ,198.0,205.0,*HEAD,NaN,0.0,
8303,*Target 0,96.45331,96.828476,*Target 1,194.40677,101.70197,*Target 2,331.8285,68.54669,*Target 3,101.70198,205.59322,*Target 4,323.09323,180.79803,*Target 5,68.54669,303.17154,*Target 6,180.79803,311.90677,*Target 7,303.1715,331.4533,*CURSOR XY ,196.0,204.0,*HEAD,NaN,0.0,
8320,*Target 0,97.19829,96.063194,*Target 1,193.38971,101.37602,*Target 2,331.0632,67.80171,*Target 3,101.37602,206.61028,*Target 4,324.1103,181.12398,*Target 5,67.801704,303.9368,*Target 6,181.12398,310.8897,*Target 7,303.9368,332.1983,*CURSOR XY ,194.0,203.0,*HEAD,NaN,0.0,
8338,*Target 0,97.94137,95.210785,*Target 1,192.33344,100.972244,*Target 2,330.2108,67.05863,*Target 3,100.972244,207.66655,*Target 4,325.16656,181.52776,*Target 5,67.05863,304.7892,*Target 6,181.52776,309.83344,*Target 7,304.7892,332.94138,*CURSOR XY ,193.0,201.0,*HEAD,NaN,0.0,
8356,*Target 0,98.63508,94.31775,*Target 1,191.30167,100.509415,*Target 2,329.31775,66.364914,*Target 3,100.509415,208.69832,*Target 4,326.19833,181.99059,*Target 5,66.364914,305.68225,*Target 6,181.99059,308.80167,*Target 7,305.68225,333.63507,*CURSOR XY ,191.0,200.0,*HEAD,NaN,0.0,
8373,*Target 0,99.24293,93.439575,*Target 1,190.35269,100.0194,*Target 2,328.43958,65.75707,*Target 3,100.01941,209.6473,*Target 4,327.1473,182.4806,*Target 5,65.75707,306.56042,*Target 6,182.48059,307.8527,*Target 7,306.56042,334.24292,*CURSOR XY ,189.0,200.0,*HEAD,NaN,0.0,
8390,*Target 0,99.803024,92.53021,*Target 1,189.43123,99.47943,*Target 2,327.5302,65.196976,*Target 3,99.47944,210.56876,*Target 4,328.06876,183.02057,*Target 5,65.19697,307.4698,*Target 6,183.02057,306.9312,*Target 7,307.4698,334.803,*CURSOR XY ,187.0,198.0,*HEAD,NaN,0.0,
8406,*Target 0,100.28513,91.64816,*Target 1,188.59146,98.92697,*Target 2,326.64816,64.71487,*Target 3,98.92697,211.40852,*Target 4,328.90854,183.57303,*Target 5,64.71487,308.35184,*Target 6,183.57303,306.09146,*Target 7,308.3518,335.28513,*CURSOR XY ,182.0,189.0,*HEAD,NaN,0.0,
8425,*Target 0,100.799194,90.57091,*Target 1,187.63184,98.21714,*Target 2,325.57092,64.200806,*Target 3,98.21715,212.36816,*Target 4,329.86816,184.28287,*Target 5,64.200806,309.4291,*Target 6,184.28287,305.13184,*Target 7,309.42908,335.7992,*CURSOR XY ,153.0,136.0,*HEAD,NaN,0.0,
8441,*Target 0,101.181595,89.64128,*Target 1,186.85776,97.57586,*Target 2,324.6413,63.8184,*Target 3,97.57587,213.14224,*Target 4,330.64224,184.92415,*Target 5,63.8184,310.35873,*Target 6,184.92415,304.35776,*Target 7,310.3587,336.1816,*CURSOR XY ,153.0,136.0,*HEAD,NaN,0.0,
8458,*Target 0,101.53618,88.63384,*Target 1,186.07172,96.852806,*Target 2,323.63385,63.463825,*Target 3,96.85281,213.92827,*Target 4,331.42828,185.6472,*Target 5,63.46382,311.36615,*Target 6,185.6472,303.57172,*Target 7,311.36615,336.53616,*CURSOR XY ,146.0,124.0,*HEAD,NaN,0.0,
8475,*Target 0,101.83647,87.60892,*Target 1,185.32541,96.08882,*Target 2,322.60892,63.163532,*Target 3,96.08884,214.67459,*Target 4,332.1746,186.41118,*Target 5,63.16353,312.39108,*Target 6,186.41118,302.8254,*Target 7,312.39108,336.83646,*CURSOR XY ,126.0,98.0,*HEAD,NaN,0.0,
8494,*Target 0,102.106804,86.446304,*Target 1,184.5409,95.18922,*Target 2,321.44632,62.893196,*Target 3,95.189224,215.45909,*Target 4,332.9591,187.31079,*Target 5,62.893196,313.5537,*Target 6,187.31079,302.0409,*Target 7,313.55368,337.1068,*CURSOR XY ,112.0,82.0,*HEAD,NaN,0.0,
8512,*Target 0,102.2985,85.33185,*Target 1,183.84843,94.295204,*Target 2,320.33185,62.7015,*Target 3,94.29521,216.15157,*Target 4,333.65158,188.2048,*Target 5,62.7015,314.66815,*Target 6,188.2048,301.34842,*Target 7,314.66815,337.2985,*CURSOR XY ,98.0,68.0,*HEAD,NaN,0.0,
8529,*Target 0,102.42144,84.270935,*Target 1,183.24182,93.41619,*Target 2,319.27094,62.57856,*Target 3,93.4162,216.75818,*Target 4,334.25818,189.08382,*Target 5,62.57856,315.72906,*Target 6,189.08382,300.74182,*Target 7,315.72906,337.42145,*CURSOR XY ,88.0,58.0,*HEAD,NaN,0.0,
8546,*Target 0,102.48757,83.20497,*Target 1,182.68298,92.50604,*Target 2,318.20496,62.51243,*Target 3,92.50606,217.31702,*Target 4,334.81702,189.99396,*Target 5,62.51243,316.79504,*Target 6,189.99396,300.18298,*Target 7,316.795,337.48758,*CURSOR XY ,80.0,51.0,*HEAD,NaN,0.0,
8564,*Target 0,102.49547,82.07418,*Target 1,182.14514,91.51132,*Target 2,317.07416,62.50453,*Target 3,91.51133,217.85486,*Target 4,335.35486,190.98868,*Target 5,62.50453,317.92584,*Target 6,190.98868,299.64514,*Target 7,317.9258,337.49545,*CURSOR XY ,71.0,43.0,*HEAD,NaN,0.0,
8580,*Target 0,102.448814,81.07006,*Target 1,181.71492,90.60283,*Target 2,316.07004,62.551186,*Target 3,90.602844,218.28508,*Target 4,335.7851,191.89717,*Target 5,62.551186,318.92996,*Target 6,191.89717,299.2149,*Target 7,318.92993,337.44882,*CURSOR XY ,60.0,34.0,*HEAD,NaN,0.0,
8597,*Target 0,102.34404,80.007195,*Target 1,181.30844,89.61519,*Target 2,315.0072,62.65596,*Target 3,89.6152,218.69154,*Target 4,336.19156,192.88481,*Target 5,62.65596,319.99283,*Targ
